"Project.Name","ProjectID","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"LAMPS",1016,38484,,116067,1346948,,,,,,,,,,,,,,,,,,,,
"LAMPS MKIII (SH-60B)",32,,,,,,,9306608,38656149.602,36182475.3871,33065200.1901,29927518.7589,32725946.5938,32578488,24686625.4,26617757.86,-888662.08,,,,,,,,
"LANDING CRAFT AIR CUSHION",1216,1889493,1963905,2805176,1868963,,,,,,,,,,,,,,,,,,,,
"LANDING CRAFT LCU",1219,3387675,3760132,4654879,2551146,,,,,,,,,,,,,,,,,,,,
"LANDING SHIP DOCK-LSD",1223,40433762,8470420,189744119,5164756,,,,,,,,,,,,,,,,,,,,
"LANDING SHIP TANK-LST",1225,5688635,31717,174104,,,,,,,,,,,,,,,,,,,,,
"LAV (ARMY)",71,,,,,,,,,,,,,,481361.8,781802.34,313684.66,0,,,,,,,
"LCAC",627,,,,,,,22712232,29626920,20968363.2359,62174397.9269,-1049628.1426,46915690.6172,2319648.6741,499496.67,0,,,,,,,,,
"LCS",1368,,,,,2591384,6249474,28164204,37644599.375,67272593.7559,886600388.3037,129234583.1241,1903734510.3088,1738385980.1145,1840982682.26,1659915947.06,1641262336.8468,1589903596.1289,1016873872.8339,3088377648.9419,2036956556.9494,2868374595.7331,558515235.9379,435069417.8358,144446370.3211
"LHA",33,,,,,,,,3840223.8438,58229.1485,721787.05,523250,,,-2406.82,,,,,,,,,,
"LHA ( R )",1332,,,,,442033,71150130,117055732,794025032,322985015,1047765320,97110023,164856056,2224950112,184829926.57,118894435.3,112433228,1089124402.5801,1349836743.86,799287852,38601803,1157354399,196000149,236124226.5937,823371862.0625
"LHD 1",628,,,,,52704642,91551357,9387282,13998243.3906,126024769.4355,24910417.2418,44651468.4582,75254591.9214,63950174.268,57471877.31,61179253.92,7579138.0261,-2073654.6797,-469406.4518,-526014.3204,,,,,195000
"LONGBOW APACHE",1872,,,,,3139153,175056,4294680,,,,,,6352884,0,,,,,,,,,,
"LONGBOW HELLFIRE",1824,,,,,2762446,1572417,17317433,,2387157,6019876,,,-2997.3501,,1049975,649992.89,0,,,,,,,
"LPD 17",1825,,,,,23740497,21511700,2556355074,1325317784.9063,1190987692.5,492153097.5,251414625.5162,1730168454.9927,1697471952.875,1596919144.15,103720230.6994,148955437.3859,409894083.25,1614836259.4219,1418641848,189787036.3437,80876186.0772,40419021.3213,52750105.1367,7519409
"LSD 41 CARGO VAR",1864,,,,,,,,,3250,,,,,,,,,,,,,,,
"LSD-41",629,,,,,,,,0,251472,0,0,,,,,,,,,,,,,
"LTH TRAINER",763,,334724,,,,,,,,,,,,,,,,,,,,,,
"LVTC-7",883,39133727,27026755,22807967,22517284,,,,,,,,,,,,,,,,,,,,
"LVTP-7",882,86805706,91379439,18512364,2957448,,,,,,-842.23,,,,,,,,,,,,,,
"LW MAN-TRANSP RADIO DIR F",479,,,,3116849,,,,,,,,,,,,,,,,,,,,
"M-12 (AIMS) IFF",944,5787694,5161574,49146,,,,,,,,,,,,,,,,,,,,,
"M16 5.56 MM RIFLE",338,,,154131,380000,,,,,,,,,,,,,,,,,,,,
"M89",2098,,,,,,,,,,,,,,,,3487758.75,,,10000,149055.25,,,0,
"MANEUVER CONTROL SYSTEM (",509,1254188,,,,,,,,,,,,,,,,,,,,,,,
"MARK XII PROGRAM",981,6682256,5253180,10731429,24892256,,,,,,25203,,0,,,,,,,,,,,,
"MATCALS",979,207213,516664,49000,71562,,,,,,,,,,,,,,,,,,,,
"MCM 1",1865,,,,,,,9e+05,0,303599,14956140,23028022,45224541,28379151,15069463,22873312,11513869,14418957,4696092,-1480098,-921998,,,,
"MCS (ATCCS)",1854,,,,,,842350,,,52800,616800,0,,,,,,,,,,,,,
"METEOROLOGICAL MEASURING",480,,,,44600,,,,,,,,,,,,,,,,,,,,
"MGM-71 TOW",149,817860,642000,,35000,,,,,,,,,,,,,,,,,,,,
"MH-60R",84,,,,,48568887,268113208,233908600.25,564976650.75,359307983.043,475799735.1271,426740742.2968,462051220.8283,707572267.4214,778593605.19,347878909.4,338409332.3307,529296200.6787,174670419.4161,186037987.7061,26051667.5636,32209170.1224,8762906.8531,-27593363.5194,12972367.3974
"MH-60S",687,,,,,74853121,210398846,274310599.7063,186456483.0933,236121602.9437,193982693.2598,121244472.3401,125277199.167,41846486.8069,26942928.74,41016096.37,37033337.63,153300366.44,5286390.6617,9955682.1875,3436630,105959.0977,3587691.3799,1287752.9375,3653868.25
"MH53E SEA DRAGON",762,,41326510,55033753,22358563,,,,,,,,,,,,,,,,,,,,
"MIDS-LVT",1831,,262887,1707801,1793854,197995505,194474449,269484931,365950603.5441,243885308.6506,114080141.3829,105077134.7348,145803269.2234,207283366.0859,241843257.17,236136914,221057425.1788,480394527.8203,430170143.0469,481579282.1759,628015551.7011,691812882.4551,513634004.5158,460162135.1647,193030627.9771
"MILSTAR",1869,,,,,,,,,,,,101147.2002,0,0,0,,,,,,,,,
"MINE CTMS SUPPORT SHIP-MC",1226,286655,,46422564,162579,,,,,,,,,,,,,,,,,,,,
"MINEHUNTER COSTL NON-MAG-",1227,14934604,5203555,15870392,1111000,,,,,,,,0,,,,,,,,,,,,
"MINELAYER COASTAL-MMC",1228,23758,,,,30000,,,,,,,,,,,,,,,,,,,
"MINESWEEPER COASTAL-MSCO",1233,2310,,,,,,,,,,,,,,,,,,,,,,,
"MINUTEMAN III GRP",1311,,,,,-891500,,,,,,,,236700328,0,1841000,1e+06,-40000,,0,0,,0,0,
"MINUTEMAN III PRP",657,,,,,26145,,175662,72276,,,,,,,,0,,,,,,,,
"MISCELLANEOUS-AG",1267,64962232,35516538,149927892,50971651,,,,,,,,,,,,,,,,,,,,
"MISSILE DEFENSE AGENCY SU",1912,,,21236974,82303506,383460315,508596301,334299172.3399,508533437,48739300.7813,21101145.7071,13434061.8281,13795814.0938,3395278.5058,539458.32,0,-145776.2036,,-90119.293,-4604.3198,-216.7,0,,0,237908.625
"MISSION DISTRIBUTION SYS",1028,,821858,0,393000,,,,,,,,,,,,,,,,,,,,
"MK 48 ADCAP",36,,,,,,,,,,,19000,50681256,22463630,39380693,36428807,21621682,740901,5646923,1601636,0,0,0,,
"MK 48 TORPEDO",37,,,,,,0,295365.48,203084.4063,58448,84680,,,,7944401,12846874.77,13705459.53,14045194.5938,15727569.5,3539500.9375,218558.3759,-75293.7188,,,
"MK-104 PRACTICE",906,,,5821644,,,,,,,,,,,,,,,,,,,,,
"MK-113 FIRE CONTROL",1021,,,71703,15121,,,,,,,,,,,,,,,,,,,,
"MK-23 TAS",1079,,50800,,,,,,,,,,,,,,,,,,,,,,
"MK-27",1159,,,5478890,,,,,,,,,,,,,,,,,,,,,
"MK-56 MOD 2 ROCKET MTR",879,947784,,,,,,,,,,,,,,,,,,,,,,,
"MK-56 ROCKET MOTOR",1156,100459,,,,,,,,,,,,,,,,,,,,,,,
"MK15 CLOSE IN WPN SYS",894,39266871,2222243,58116455,203615491,346000,,,,,,,,,,,,,,,0,,,,
"MK30 MOBILE TARGET",918,20064029,3499348,3644249,6196436,,,,,,,,,,,,,,,,,,,,
"MK42 MOD-10 5.54 GUN MOUN",900,,,227500,,,,,,,,,,,,,,,,,,,,,
"MK45 MOD-O 5.54 GUN MOUNT",895,37877891,-9488077,16171333,10883167,,,,,,,,,,,,,,,,,,,,
"MK46 TORPEDO LT WT ASW",922,882600,2756430,1921721,22158622,,,,,,,,,,,,,,,,,,,,
"MK48 TORPEDO (ADCAP)",923,32394613,6549302,36095216,56204266,,,,,,,,,,,,,,,,,,,,
"MK50 TORPEDO",924,,,26678,,,,,,,,,,,,,,,,,,,,,
"MK74 FIRE CONTROLS SYS",977,494000,,,,,,,,,,,,,,,,,,,,,,,
"MK75 76MM GUN MOUNT",903,1205400,,,,,,,,,,,,,,,,,,,,,,,
"MK75 MOD3 RANGE FINDER",948,179280,,,,,,,,,,,,,,,,,,,,,,,
"MK92 FIRE CONTROL SYS",975,-141302,845608,1186210,27792,,,,,,,,,,,,,,,,,,,,
"MLR",1835,,,,,,,,,,,,108379.7813,,,,,,,,,,,,
"MLRS",28,,,,,,,,,,,,,,483045,0,,,,,,,,,
"MMA",1333,,,,,44613727,434195775,870920182,1073009382,783597489,1088707458.875,1281857793,3025280048.98,3765412842.0601,751416355.82,850821379.74,1754686806.5586,3487666627.7016,2797801509.2609,2756090605.1895,3861285907.9161,2714160029.7484,2620911947.139,614365725.3818,460525784.016
"MNSWEEPER OCEAN NON-MAG-M",1235,105390,,,,,,,,,,,,,,,,,,,,,,,
"MOBILE ARRESTING BARRIERS",1777,,,,349410,,,,,,,,,,,,,,,,,,,,
"MP RTIP",697,,,,,,,,,,,,,,739051,908315,351973,0,394834,0,0,,,,
"MPF",1334,,,,,176209,6356,,,,,,,,34848589,2320708,,-134363,,,,,,6285,0
"MQ-1C Gray Eagle",2036,,,,,,,,,,,,,,,,,,,,,150000,0,,
"MQ-25 Stingray",2257,,,,,,,,,,,,,,,,,86960936,35752364,79050816,356893120,448743003.7812,100636620,37054302,108101422
"MQ-9 Reaper",1805,,,,,,20517218,61019725,108593649,105219498,114840216,0,,,,,,,,,,16457156.1563,,756762,99739347
"MQM-36 TARGET DRONE",835,2840500,2200490,-118828,,,,,,,,,,,,,,,,,,,,,
"MROI",2148,,,,,,,,,,,,,,,,,,18890,5583120.9708,7850474.227,120994810.8965,93986580.2218,849058527.0939,12058367.75
"MUOS",1343,,,,,4.7e+07,362286363,422510715,599428389.4375,631666388.25,868280428.3848,428598892.4688,769640648.711,295761401.8822,560250343.415,95476455.1852,50177021.2987,72365019.0507,47352941.836,78559573.1954,100745037.1875,21168267.9297,2520555.1001,6045453.8594,
"MX-MISSILE",1538,27500,,,,,,,,,,,,,,,,,,,,,,,
"NAS",1823,,,,,24973349,972527,25153,895432,1967703.875,2857368.2188,3145361.3359,4318706.4775,4646831.0195,3606211.11,1828304.4,,,,,,,,,
"NAVSTAR",1613,63102,,,,,,,,,,,,,,,,,,,,,,,
"NAVSTAR GPS",62,,,,,,,660000,8391014,2704473,2441952.595,1684463.1201,1901209,2407638,1892783.27,1620357.25,10000,1423680,,,,,,,
"NAVY AREA TBMD",1840,,,,,,0,876859,8436238,4347571.9688,1038064.2344,876196,1256294.8906,0,,,,,,,,,,,
"NAVY EPS",2194,,,,,,,,,,,,,,,,,,,720562.2803,1617420.7061,1042627.0625,1066736.6563,831045.5859,0
"NAVY ERP",1987,,,,,,,24263834,124547359.8066,144462139.1485,151762920.1093,72692000.5988,51845928.2179,25304513.7217,8918330.2,2663055.97,-1444.76,0,,-7746.79,,514284.5938,,146265,6104
"NCES",664,,,,,,,,141109,243000.0469,5243405,-4987066.7599,,,,,,6396693,1055026,2752153,267047,1813651.3789,4413615,6254471.9531,587715.375
"NEMAIS",2004,,,,,,,,,2321850,2024805.8967,319574.7637,-4316.7998,0,284704.7,,-387.74,,,,,,,,
"NESP",1829,,,,,24850680,4527755,17039192,29976189,14904213,4702827,909012,-44000,,,,,,,,,,,,
"NGEN INC 1",2200,,,,,,,,,,,,,,,,,,6940,,,,,,
"NMD",1877,,,,,157409,,25000,,4139218,4066396,0,976758,,,,,,-2680.72,,,,,,
"NMT",695,,,,,27565326,26614240,25834777,37127431.7188,73571213.8907,80337145.875,99474398.1095,145669766.5156,120060379.4375,128028024.57,150670020.16,77609666.3266,8331747.25,846941.5781,-331417.3751,2900052.6562,320290.8437,-317161.125,,-9832.5801
"NPOESS",650,,,,,,,1077968,2099274,382547,6084358.46,2411442,-366784.7002,,,,,,,,,,,,
"NSIPS",1965,,,,,3121725,2475842,6026364.5,16260,,5089.52,,,,,,,,,,,,,,
"NTCSS",1966,,,,,,,,191522.5077,11999,59633,,,,,,,,,,,,,,
"NTW",674,,,,,58871298,44468292,37279663.4688,32092507.2031,,,,,,,,,,,,,,,,
"NV THERMAL SYSTEMS",548,,1752163,,,,,,,,,,,,,,,,,,,,,,
"OCX",2181,,,,,,,,,,,,,,,,,,,2500000,6969395,5009061,15246008,11742422,8443347.25
"OH-58 KIOWA (AHIP)",1898,,,,23094814,45540514,53734922,23705692,0,,,,,,,,,,,,,,,,
"OILER-AO",1268,10385084,28734465,12914894,39930764,,,,,,,,,,,,,,,,,,,,
"OPERATIONAL CONTROL CENTE",1140,8345456,1530434,,,,,,,,,,,,,,,,,,,,,,
"OTHER ENVIRONMENTAL PROGR",2115,43738375,97606932,92795773,130518322,74587496,88024049,76834203.4601,204727164.6453,182245115.5165,203331755.5841,252797516.8544,239897391.4846,175002428.3668,98882115.5168,66807455.2045,58938970.3096,82547299.8793,59946799.5121,54766692.8043,54418651.4757,55940991.4669,47347239.7003,65484249.6748,52106222.3287
"OTHR (OVER THE HORIZON RA",1082,3416216,,1099754,250000,,,,,,,,,,,,,,,,,,,,
"OV-1 MOHAWK",128,,,,279672,,,,,,,,,,,,,,,,,,,,
"Other UAS",2258,,,,,,,2241227,54309497,51022526,55276915.3828,97514875.9453,173144579.5019,162943063.9688,26062117.37,52840874.97,42071152.4726,135970819.1907,38732218.6505,96862960.6378,36353591.6914,15673311,-5644.2902,,
"P-3 ORION",778,127180116,234951885,257775220,297019049,,,,,,,-2271.0801,,,,,,,,,,,,,
"P-3C",1324,,,,,,,37203.5703,1418441.77,160686240.6808,294840920.5511,318946027.6447,204303321.9981,318896528.0628,156806505.3202,9206719.4,822237.2935,955004.6839,177911,-59968.6211,116768.5839,-70723.4219,,,123923
"PATRIOT",7,,,,,,,,,,,,1926540,1452352.5996,2264944.35,195000,,,,,,,,,
"PATRIOT PAC-3",44,,,,,4796042,2533951,410818,0,7751810,510000,,,,,,,,,,,,,,
"PATROL BOAT FAST-PTF",1240,2045703,9539260,14047597,2973612,,,,,,,,,,,,,,,,,,,,
"PATROL BOAT RIVER PBR",1245,3132440,,,,,,,,,,,,,,,,,,,,,,,
"PATROL CFT COSTL FAST-PCF",1241,9966117,5389094,36313817,35715783,,,,,,,,,,,,,,,,,,,,
"PCTE",2193,,,,,,,,,,,,,,,,,,,92618,35228.3008,,,,
"PEACEKEEPER MISSILE",1547,26380045,,,,,,,,,,,,,,,,,,,,,,,
"PHOTO PROC INTREP SYS",1782,86040,,,,,,,,,,,,,,,,,,,,,,,
"PHYSICAL SECURITY SYSTEMS",596,,,47900,,,,,,,,,,,,,,,,,,,,,
"PIONEER UNMANNED AERIAL V",884,6405333,1743967,,9955794,,,,,,,,,,,,,,,,,,,,
"PKI",1979,,,,,432271,,,1357212.8701,775647.9961,1441203.5704,482473.2677,401659.5,74738.5996,,,,,,,,,,,
"PKI INC 2",2201,,,,,,,,,,,,,,,,,,15750.2803,,0,,1850000,623117,
"POSEIDON",1316,,,,,,,,,2093740,826260,2255916,2154775,273440327.125,2309240527.44,2306981122.66,398296202.8731,317989671.3632,15531895.375,-325806.9443,4333676.7031,-26114261,4480592.75,-343140.8906,-34995.9219
"PREDATOR",676,,,,,,,399451,,,,,,,,,,,,,,,,,
"PREDATOR B",1386,,,,,,,,,,,,,,,,,,,,,,,,1181643.5
"PREDATOR UAV",880,1359213,199972,,674917,,,,,,,,,,,,,,,,,,,,
"PRP BRTNG & MESSNG BRG YR",1254,2014926,21848124,8690884,5741434,,,,,,,-4190362.75,,,,,,,,,,,,,
"PRV",1328,,,,,38917681,,,,10259,13860.3597,14439.0797,2900,,,,,,,,,,,,
"PUMP, ASSY LIQ GAS WHL 35",597,,76388,,,,,,,,,,,,,,,,,,,,,,
"RA-5 VIGILANTE",706,,746961,889762,62875,,,,,,,,,,,,,,,,,,,,
"RCAS",1956,,,,,,,,,,,,3116,,,,,,,,,,,,
"REPAIR SHIP AIRCRAFT",1270,70000,,13740,654479,,,,,,,,,,,,,,,,,,,,
"REPR & CABLE LAYING SHIP-",1272,,,649702,9713971,,,,,,,,,,,,,,,,,,,,
"RESCH SHP OCEANOGRAPHIC-A",1276,1894573,,1691910,,,,,,,,,,,,,,,,,,,,,
"RESCUE & SALVAGE SHIP",1274,770399,1843680,10447762,3878098,,,,,,,,,,,,,,,,,,,,
"RIM 7-H-2 NATO SEA SPARRO",848,38269403,8392967,25868981,44883147,,,,,,,,,,,,,,,,,,,,
"RIM-24 TARTER",845,845645,119177,140862,48231,,,,,,,,,,,,,,,,,,,,
"RIM-66 STANDARD MISSILE (",1914,52151234,125043465,53999915,35871761,55900554,29170698,27963599,-1950785,850449,,,,,0,,,,,,,,,,
"RIM-66 STANDARD MISSILE(M",841,302438980,231560635,91975233,21188923,,,,,,,,,,,,,,,,,,,,
"RIM-67 STANDARD MISSILE(E",842,50138186,3902047,105966103,70860725,,,,,,,,,,,,,,,,,,,,
"RIM-85",856,,22244,,225090,,,,,,-43.42,,,,,,,,,,,,,,
"RMS",691,34419693,,45484279,-4e+05,48061906,22985925,11397000,15241236,7437000,9268896,2789755,0,,,0,15385.16,,20815.5,22478.25,,,,,
"ROCKET LAUNCHER LAU-10",826,,406696,4188995,655277,,,,,,,,,,,,,,,,,,,,
"ROCKET LAUNCHER LAU-68",825,89920,,,,,,,,,,,,,,,,,,,,,,,
"RSA DINING FACILITY",2020,,,,,,,,,,,2529238.25,,1165769.375,387210.64,3044168.37,2996658.84,3072846.9688,3046928.0781,1748828.8555,,3591935.5625,3682953.8847,2377974.75,
"S-2 TRACKER",779,,2528800,3799665,2793641,,,,,,,,,,,,,,,,,,,,
"S-3 VIKING",781,54036297,49058265,63968311,41503181,,,,,,,,,,,,,-85960,,,,,,,
"S-3A",1317,,,,,,,,1744192.5588,-220,97467.4219,,,,,,,,,,,,,,
"S-61R",758,84648,,,105959,,,,,,,,,,,,,,,,,,,,
"SADARM",1855,,,,,,,,,,494851.0938,237000,280635.5234,,,,,,0,,,,,,
"SAFEGUARD",1335,,,,,,,,,,,,3887.5,15327.4502,,,,,,,,,,,
"SALVAGE SHIP-ARS",1279,2650056,1727487,1570278,1278010,,,,,,,,,,,,,,,,,,,,
"SATCOM",986,95725245,47084269,49643499,102731120,255040,,,,,,,,,,,,,,,,,,,
"SATELLITE COMMUNICATIONS",2114,4790525,4459965,,,,,,,,,,,,,,,,,,,,,,
"SBIRS HIGH",622,,,,,4901166,24795754,27175996,34146336,53853039.5313,55573343.375,67595376.209,75195359.2303,105419892.2499,65260955,88175367.1,87496483.8799,120567076.8438,85698846,87145695.5703,53120504.2657,8507170.3203,1026876,90486.4931,0
"SBN",2006,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,
"SBP",2007,31618843,32968102,61998240,53610657,57480035,-39314,-266936,-2218220.5133,0,0,0,0,0,0,258827.11,0,-7510971,,,,,,714976.3125,
"SCH",2103,9121655,7088160,488865,-37685,,,,,,,,,,,,,,,,,,,,
"SCOUT",85,,,,,,,,,,,360.6,,,,,,,,,,,,,
"SCOUT ASH",115,,,,4179190,,,,,,,,,,,,,,,,,,,,
"SCY",2008,556019570,654966045,519383576,356832871,539317427,412914087,-29775302,18279101,8966529,0,-2600000,-281301,-3291484,276455,-684880,0,0,,-24582326,-4166239,,,,
"SDB",1351,,,,,,,,6076676,-47433.9805,,,,,,,,,,,,,,,
"SDR",2011,98344051,99186626,178002640,132679168,97601468,-25268229,1037702,-4005855,,,-725645,,,0,0,0,,,,,,,0,
"SEB",2104,,,,73646750,34100421,1550830,1657586,159850715,58201,,,,,,,0,0,,,,,,,
"SEJ",2105,434891,11385813,76151429,70503206,21491808,54699587,1931497,24791,,-418677,-460547,,,,,,,,,,,,,
"SEP",2106,325400,-553795,,,,,,,,,,0,,,,0,,,,,,,,
"SERVICE CRAFT",1283,4995555,2960325,2435250,7636003,,,,,,-79386.2578,0,,,,,,,,,,,,,
"SF",2012,,,,,,,,,,,,0,,,,0,,,,,,,,
"SFF",2107,,,,1108516,1361000,1186682,,,,,,,,,,,,,,,,,,
"SH-3D SEA KING",749,32331199,9293840,56641025,12764191,,,,,,,155156.1094,,,,,,,,,,,,,
"SH-60 SEAHAWK",1903,331861714,380909001,399936660,460207449,42984000,24591122,2576334,,-61175,,215666,,0,,,,,,,,,,,
"SHC",2108,,,149200,,,,,,,,,,,,,0,,,,,,,,
"SHILLELAGH MISSILE",1373,,,,,,,,,,4123840.5,758307.0625,,,,,,,,,,,,,
"SHIP STORE COMBAT-AFS",1282,2285308,2327344,3675074,11353558,,,,,,,,,,,,,,,,,,,,
"SHIP STORE-AF",1281,,11874,7345836,-19120,,,,,,,,,,,,,,,,,,,,
"SHOP EQUIPMENT MAINT TRK",600,,,,62287,,,,,,,,,,,,,,,,,,,,
"SHORTSTOP",481,,,,6837441,,,,,,,,,,,,,,,,,,,,
"SIAP",643,,,,,,,,,0,,,,,,,,,,,,,,,
"SIDEWINDER (AIM-9L) (AF)",42,,,,,,,,,,,,,,58689,,-5984.1201,,,,,,,,
"SIDEWINDER (AIM-9L) (N)",41,,,,,,,,341917.1875,,,25520,0,,,,,,,,,,,,
"SIDWINGER (AIM-9M) (N)",58,,,,,,,,,776328,,,,,,,,,,,,,,,
"SINCGARS",2112,,,,,1611166,10956288,19918875,8508,80760.8984,,,,,,250000,630802,104807,,,,,,,
"SJS",2013,,,,,,,,,,,,0,,,,,,,,,,,,
"SKM",2109,,,540000,3091663,3407900,5959538,2556971,0,,,-18.78,,,,,,,,,,,,,
"SLJ",2110,,,3701698,6840620,9571927,201110,8942281,-3475000,5722070,-550000,0,-130000,0,,,,,,,,,,,
"SM-6",1383,,,,,6335577,62659367,83244737,99160152,22298320,467660181,122162742,214476046,2382212,1246564,1650873,1650872,0,36475737,67346290,51690082,533720335,221907350,229226198,200785361
"SMALL ICBM",673,,,,,,,,6158,,,,,,,,,,,,,,,,
"SMART-T",1837,,,,,,224350,223783,222086,220326,0,-53132.7305,,,,,,,,,,,,,
"SPARROW (AIM-7E) (AF)",1798,,,,,,,,,,,,11572,,,,,,,,,,,,
"SPARROW (AIM-7F) (N)",60,,,,,,,,167342193,228372534,260701254,247655087,139493434,141679404,80759830,40010278,-7900238,0,-1009404.0625,217879.4199,-836583.2627,,0,,0
"SPARROW (AIM-7M) (AF)",61,,,,,,,,,,136886,142363.2031,76027.0781,111861.0781,28309.68,,,,,,,,,,
"SPARROW (AIM-7M) (N)",43,,,,,,,,11734140,3401985,10973664,8807392,7021670,10222357,5695996,699000,,-21608.4609,,0,,,,,
"SPS",1961,,,,,,,,,50838.5303,83225.7803,,,44637,,,,,,,,,,,11317.3799
"SRAM",1338,,,,,,,,,,,286641,,,,,,,,,,,,,
"SSC",2144,,,,,,,,,,,,,,,,,452010,,,,,,1360963,1335623
"SSDS",652,,,,,,,1493743,7747000,1622993.0156,269999.9922,262000.0078,-64353.1484,,,,,,,,,,,,
"SSGN",1336,,,,,16686441,13958164.3125,10435903.5,6681112,16615110,48813148.7109,5333742,134033893.9219,-141979332.8992,97593.83,-1019242,-361237,0,,336244,-285170.7188,,,,
"SSN 21",665,,,,775230,4323105,10993754,15827389,40115784.5782,32029439.359,22230089.2395,38020403.4218,8213049.1667,3790929.6407,2674777.33,2152066.18,-2383086,-245335.9297,,,,,-117158.6016,-5355,
"SSN 688",45,,,,,355000,9764648,12300612.43,17556283,41988551.6114,164601031.1001,140417211.8102,85592641.5781,32757829.4805,17883574.53,4644014,1588301.5898,2587155,-910377,-3086,-723736.9375,-86024,-101080,-88241,
"SSN 774",1813,,,,,21923679,52808525,264510756.625,118828072.7608,528320531.721,3065731967.6435,2725083102.0448,3696675076.4201,3169568394.2074,3320428562.64,6078456570.49,4235378484.0099,4185677948.22,3662186914.2343,4094982624.3264,2746201519.523,9627898165.9981,5768787499.4766,5034003974.2109,3990432901.5771
"SSN-21 SEAWOLF CLASS",1204,26884528,1677874,17349861,4932720,-37290,-3,-628866,,0,0,0,0,,,,,,,,,,,,
"STANDARD MISSILE 2",868,,,164980860,196040906,,,,,,,,,,,,,,,,,,,,
"STANDARD MISSILE 2 (SM 2)",645,1847535,1916685,-13313,19801741,150370872,422689496,901240426.8809,327297566.9199,503944477.7811,179474440.1329,573280796.6362,174629040.2612,111784353.53,231415767,108712097.27,90080235.7188,104969561.9687,50654741,-7199335.53,0,,,0,
"STATUS OF FORCES AGREEMENT",2202,,,,,,,,,,,,,,,,,,,10218,943194.9202,1599447.25,1538311.0644,1339330.7793,1026731.8125
"STINGER (RMP)  MANPORTABL",152,,,,856934,,,,,,,,,,,,,,,,,,,,
"STRATEGIC DEFENSE INITIAT",821,6886771,844194,749100,9402628,,,,,,,,,,,,,,,,,,,,
"STRATEGIC SEALIFT",1836,,,,,267538,16067,2771,,,,0,,,,,,,,,,,,,
"STRYKER (IAV)",703,,,,,,,,15385969,2081889.2742,36221677.125,16174134.2813,8536029.6641,8100307.9765,23757444.48,428684.19,3890.62019999998,,-1098208.375,-37.78,-143852.4375,,,,
"SUBMARINE AUXILARY-AGSS(A",1284,5752,33720,,,,,,,,,,,,,,,,,,,,,,
"SUBMARINE AUXILARY-AGSS(R",1285,,,,450000,,,,,,,,,,,,,,,,,,,,
"SUBMARINE CHASER (173 FT)",1246,768092,446752,2288791,33279,,,,,,,,,,,,,,,,,,,,
"SUBMARINE FBM-SSBN",1211,,,285623,396629,,,,,,,,,,,,,,,,,,,,
"SUBMARINE GUIDED MISSILE-",1209,57500,,,595674,,,,,,,,,,,,,,,,,,,,
"SUBMARINE NUCLEAR - SSN",2010,37227589,52385203,405095057,1621740745,1504321242,1557258563,1422008890,1314220177,1501602141,50824014,189167666,188173289.2188,92196944,93175587,24656501,13820545,8180651,1045281,-2347711,-5240018,0,0,0,0
"SUBMARINE NUCLEAR-SSN",1212,146801945,52166553,43985895,57630126,,,,,,-80591,,,,,,,,,,,,,,
"SUBMARINE SS BN-741",1210,,,21144,99638,,,,,,,,,,,,,,,,,,,,
"SUBMARINE SSN-688",2009,11398147,48145953,10192507,14564731,,-2,,,,0,0,0,0,0,0,0,,,,,,,,
"SUPPORT SHIP COMBAT FAST-",1286,95992,5886760,1232204,1377679,,,,,,,,,,,,,,,,,,,,
"SURTASS",47,,,,,,,,845000,158145.6563,1774045,1944546,1560928,2441792,2003569.13,1647617.36,1318900.0309,2382804.9414,-35482.6016,,,,,,
"SURTASS (T-AGOS)",1866,,,,,,,,,,,,4805577,7910257,8279443,8498626.05,8548588,9053639.75,8942748,9415246,9744336,9574595,6873300,202948.4063,-765660.9688
"SURTASS SHIP T-AGOS",1287,,111760,130000,,,,,,,,,,,,,,,,,,,,,
"SURVEYING SHIP LARGE-AGS",1290,2370415,2588675,,,,,,,,,,,,,,,,,,,,,,
"SURVEYING SHIP MEDIUM-AGS",1289,,,,11527446,,,,,,,,-4577273,,,,,,,,,,,,
"SURVEYING SHIP SMALL-AGS",1288,1971825,1675191,2173578,204716,,,,,,,,,,,,,,,,,,,,
"T-2 BUCKEYE",789,34350125,11190881,1664170,32039960,,,,,,,,,,,,,,,,,,,,
"T-28 TROJAN",784,167849,,,,,,,,,,,,,,,,,,,,,,,
"T-34 MENTOR",791,75239866,73919336,98684351,122439075,2663825,,,,-2865323.0352,,,,,,,,,,,,,,,
"T-39 SABRELINER",783,,,2490722,35193819,,,,,,,,,,,,,,,,,,,,
"T-44",785,-2046339,4324238,692529,240550,,,,,,,,,,,,,,,,,,,,
"T-45 GOSHAWK",792,-1983057,5885666,22464073,9542418,,,,,,,23384.7402,,,,,,,,,,,,,
"T-45TS",651,133741883,334540702,132052043,323323613,330833112.6802,342766565,250442459.4805,365518151.1016,71192000.1426,78264108.4307,52213649.1039,30637022.0527,31638842.92,113094565.25,128453082.63,4748803.7788,-10968062,5113307,0,-0.02,0,0,,
"T-46A",637,,,,,,,,,0,,,,,,,,,,,,,,,
"T-56",818,35406351,75004925,20283401,84158344,,,,,,,,,,,,,,,,,,,,
