"Project.Name","ProjectID","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"M-60 COMBAT 105MM GUN",239,,,1531141,85504,,,,,,,,,,,,,,,,,,,,
"M-77 DRAGON",150,,31040,,,,,,,,,,,,,,,,,,,,,,
"M1/M1A1 ABRAMS TANK",53,,,,,,,,,,2852878.7657,-587219.3469,6855580.8683,4091232.7739,17693637.22,5965295.84,1329482.2086,-349841.4238,-89240.2734,-11108.9805,-23837,-411824.4208,0,285105,482760
"M102 105MM LT TOWED HOW",327,,70000,,,,,,,,,,,,,,,,,,,,,,
"M109 155MM MED SP HOW",329,501395,576061,1806630,,,,,,,,,,,,,,,,,,,,,
"M16 5.56 MM RIFLE",338,,445315,549216,,,,,,,,,,,,,,,,,,,,,
"M198 155MM TOWED HOW",326,88160,91736,43875,,,,,,,,,,,,,,,,,,,,,
"M198 TOWED HOWITZER (155M",34,,,,,,,,,,534905,,847505,142560,-495,1462139.98,-53946.15,3410,,,,,,16850,364400
"M60A2 TANK",1800,,,,,,,,,,81221,0,9548,-500,812330.55,267602.95,0,,0,,,,,,
"M872 34 TON",236,29260,,65539,,,,,,,,,,,,,,,,,,,,,
"M88A2 Heavy Equipment Recovery Combat Utility Lift Evacuation System (M88A2 HERCULES)",2244,,,,,,,,,,,,,,,,,,,,,0,,,
"M89",2098,,,,,,,,,,,,,,,,,,,,,-147414.7812,,,
"MARK XII PROGRAM",981,,,,,,,,,,,-6500.6001,,,,,,,,,,,,,
"MAVERICK (IR)",35,,,,,,,,,,,,,,,212730,-32694.3594,-2250,,-18292.3203,,,,,
"MCS (ATCCS)",1854,,,,,,,,,,,,,,,,2278.56,111716,15859.8604,,,,,,
"MH-60R",84,,,,,0,,,62830,3067886,29716742.412,2103299.0383,22124469.7823,47896195.9452,39097241.6,18041813.32,14110137.5865,12024961.5767,15356459.6415,14034324.3416,568465.7148,1021886.4172,-1458122.9004,-972599.631,-245398.0313
"MH-60S",687,,,,,70192,27280,,,,23462148.0274,3470931.4601,65276100.9746,4290547.461,35599394.12,55498212.2701,10067808.4289,100143467.51,39062843.4517,11163202.1289,29332.6104,-730202.3223,-115372.0977,-8496.6396,
"MH53E SEA DRAGON",762,4843173,5418921,3456881,40341,,,,,,,-120762,,,,,,,,,,,,,
"MIDS-LVT",1831,,,,,,,,,,,-92497.6372,-929794.973,-714239.7963,-225714.1,-72863.31,-3397313.1139,-1304542.4797,-684158.8203,-1437919.7304,-227700.0701,-1060033.6276,-271599.0691,-636972.0662,-385912.4355
"MILSTAR",1869,,,,,,,,,,,,-143339.0596,-113839.8398,-175718.3991,658867.11,-8255602.5,0,,0,0,,,,
"MIM-23 HAWK",141,,,,,,,,,,-3313.49,-38.69,,-64832.6016,,,,,,,,0,,0,
"MIM-72 CHAPARRAL",148,39000,85316,122425,,,,,,,,,,,,,,,,,,,,,
"MINEHUNTER COSTL NON-MAG-",1227,,,,,,,,,,-4884.71,-127945.2891,-28873.1797,,,,,,,,,,,,
"MINUTEMAN II",1355,,,,,,,,,,,45541.36,51035.0805,-244.54,-41459.6211,,-11280,,-234742.6548,,,,,,
"MINUTEMAN III",1795,,,,,,,,,-9997.0996,-9482.3199,-32220.1098,-108106.7201,-23760.5791,-147360.74,687644.64,-119717.9601,-484918.9395,-1524573.0988,-144515.707,-432684.6953,-525621.6215,-1017848.5625,-581.2,
"MINUTEMAN III GRP",1311,,,,,,,,,,,,,238425,0,-12916713.59,-3964611,-13142625.25,0,,,0,,,
"MINUTEMAN III PRP",657,,,,,,,,,,-19963.77,-2832903.272,-58715.1984,-108873.8896,-30245.9,-47.45,-36165,0,,-6560.7998,,0,,0,
"MISCELLANEOUS AMMUNITION",405,,,,,,,,,,,-0.18,-0.8,,,,,,,,,,,,
"MISSILE DEFENSE AGENCY SU",1912,91654357,870083643,2190469652.8281,2396078424.0938,3223089820.586,3587322901.1563,3273699708.4842,3951381072.7202,4471544859.6766,4085173307.3418,3942845500.2309,4097639680.6019,5219846839.2423,6755401065.5025,5041814204.0289,3730981322.2722,5570976869.0781,4567724769.2006,7221868961.1286,7680788036.9347,11191802873.661,7388290762.1266,7811479793.8966,4448008890.8265
"MK 48 ADCAP",36,,,,,,,,,,,,-14637,,,,,,0,,,0,,,0
"MK15 CLOSE IN WPN SYS",894,,,,,,,,,,,-1184426.375,,,,,,,,,,,,,
"MK30 MOBILE TARGET",918,,,,,,,,,,,-278982.75,,,,,,,,,,,,,
"MK45 MOD-O 5.54 GUN MOUNT",895,,,155298,,,,,,,,-10621714.1837,,,,,,,0,,,,,,
"MK46 TORPEDO LT WT ASW",922,,29339,29584,,,,,,,,,,,,,,,,,,,,,
"MK48 TORPEDO (ADCAP)",923,692370,1235030,62572,,,,,,,-2618.8701,,-140000,,,,,,,,0,,,,
"MK74 FIRE CONTROLS SYS",977,38712,,,,,,,,,,,,,,,,,,,,,,,
"MK75 76MM GUN MOUNT",903,,40455,,,,,,,,,,,,,,,,,,,,,,
"MK86 GUN FIRE CTRL SYS",952,,,348050,,,,,,,,,,,,,,,,,,,,,
"MK92 FIRE CONTROL SYS",975,,29500,,,,,,,,,,,,,,,,,,,,,,
"MLRS",28,,,,,,,,,,0,541529,739323.2032,9019574.992,218703.62,-2614597.59,-5002.14,-2208.1899,,,,,,273293.75,-480
"MLRS - MULTIPLE LNCH ROCK",164,,,,,,,,,,,-6800,-11612,,,,,,,,,,,,
"MLRS-TGW",658,,,,,,,,,,,,112305.3984,2580714.75,0,,,,,,,,,,
"MMA",1333,,,,,153611,18868,14852,,29650,,,1203185.6602,0,-108241.52,0,4185721.3504,4744582.0164,14566176.2977,-577179.7219,4520021.9657,75260557.47,18268993.3507,-26649683.5247,-757893.4844
"MNVR",2186,,,,,,,,,,,,,,,,,,,16768.8691,,,,,
"MOBILE SUBSCRIBER EQUIP",535,,,,,,,,,,,-7616.71,,,,,,0,,,,,,,
"MP RTIP",697,,,,,,,,,,,,,,0,0,,,-43168.1797,,,,0,,
"MPF",1334,,,,,0,62250,,,,,,,,,4154,,,,226680.2188,-28195,,,,
"MPS",1385,,,,,,,,,,126346,,,,,,,,,,,,,,
"MQ-1C Gray Eagle",2036,,,,,,,,,,,,,,,,,,,,,0,,0,
"MQ-25 Stingray",2257,,,,,,,,,,,,,,,,,,0,,,0,,,
"MQ-9 Reaper",1805,,,,,,,,,,,,-41126.8008,-21482.8008,-369325.57,-887475.53,-48169.6303,-117924.4805,1044035.8126,92189.0313,17514997.91,-508299.7656,-2993755.5782,-17789267.4376,-3250641.0391
"MQM-74",862,,,,,,,,,,,,,,,,,,,-32690.3496,,,,,
"MROI",2148,,,,,,,,,,,,,,,,,,,90930.6406,,,,,0
"MSE",662,,,,,,,,,,,-29271.3809,,-207546.0781,,,,,-29243.0605,,,0,,,
"MULT LNCH ROCKET SYS",178,247040,602165,340578,,,,,,,,,-495009.0625,,,,,,,,,,,,
"MULTIPLE LAUNCH ROCKET SY",1923,,,,,,,,,,-179017.8281,,,,,,,,,,,,,,
"MUOS",1343,,,,,,,,,,,6596,,-106138.6426,-81118.04,-47900.5,0,0,0,-1047.37,-1710466.5,-20221.9609,0,-32004.4707,0
"MX-MISSILE",1538,1741089,1647523,96996,,,,,,,,,,,,,,,,,,,,,
"Massive Ordnance Penetrator (MOP)",2243,,,,,,,,,,,,,,,,,,,,0,0,0,,
"N23",1999,,,,,,,,,,,,,,33414.48,,,,,,,,,,
"NAS",1823,,,,,0,,,,,,47189.7302,-45153.3307,-32635.7402,-539181.69,,,0,,-6223.3398,,,,,
"NATO PHM",39,,,,,,,,,,,,817251,305293,61722,,,-178047.25,1343.65,,,-1343.65,,,
"NAVSTAR",1613,,,,,,,,,,,,,,,,,,,,0,,,,
"NAVSTAR GPS",62,,,,,,,18050,10300,0,-112798.2503,-2061117.8377,2572062.9035,5016741.5021,5392696.63,1062935,-300621.7465,-3403137.1238,-878232.2501,-962678.8575,-1224298.2188,-1466745.5299,-2075282.0547,-2985836.3906,0
"NAVY AREA TBMD",1840,,,,,,,,,,,,,,,-37890.48,,,,,,,,-59189.5781,
"NAVY EPS",2194,,,,,,,,,,,,,,,,,,,,168035,0,-10575,329024,0
"NAVY ERP",1987,,,,,,,,,,,,-122425.2188,-2000,-127545.6016,-417868.7903,-33538.48,-155085.9402,,-73860.6172,,,,0,
"NCES",664,,,,,,,,16207476,,,,,,,,,,,,,3715526,0,,
"NESP",1829,,,,,,,,,,,,,-71416.9791,,,,,,,,,,,
"NMD",1877,,,,,,,,,,,313826.8008,,,-66536,,,0,,-70341.8438,,,,,
"NMT",695,,,,,,,,,,,,,-265883.4063,,,,-540232,,1069649.75,1050556,994871,245418,-962030.7735,
"NPOESS",650,,,,,,,,,,,,,-15312.5195,,,,,,,,,,,
"NSIPS",1965,,,,,,,,,,-3.95,,,,,,,,,,,,,,
"NV LASER SYSTEMS",547,,41438,42900,44400,,,,,,,,,,,,,,,,,,,,
"OCX",2181,,,,,,,,,,,,,,,,,,,,,0,,,
"OH-58 KIOWA (AHIP)",1898,532237,795064,1080266,96864,,,,0,,-252444.3668,-74856.6011,-458606.0217,-144381.7212,-201202.24,,0,0,,,,,,,
"OTH-B RADAR",638,,,,,,,,,,-10173.6602,42688.2891,3681.5,,,3463.58,0,,,-280543.8438,,,,,
"OTHER ENVIRONMENTAL PROGR",2115,,,,,1121580,625875,265742,7703519,2110985.4394,-4536185.2443,-3019099.1455,10553803.0932,-1799691.5208,-4470300.2,-2301286.8427,-1303499.7616,-7300467.2683,-73858.687,886633.7224,1019970.6191,-831428.4202,-753453.1719,-1354212.6658,-559818.4022
"OV-1 MOHAWK",128,61303,,26048,,,,,,,,-62448.9199,,,,,,,,,,,,,
"OV-10 COIN (NOW BRONCO)",796,77225,78002,,54843,,,,,,,,,,,,,,,,,,,,
"OV-10 LARA (NOW BRONCO)",1480,172037,217102,282908,225760,,,,,,,,,,,,,,,,,,,,
"Other UAS",2258,,,,,,,,14452036,,75644830,90553659,48720953.75,45832901,54491324.16,38798665.94,38288208,-2007053.7383,41710231.6875,154710930.41,42480603.9219,15776211.2187,-266934,,
"P-3 ORION",778,5353727,9925044,3418024,168420,,,,,,-15638.6797,-81409.6602,-525397.3799,,,,,,,,,,,,
"P-3C",1324,,,,,,,,,,-601096.1875,1438627.6721,15893743.5022,37565268.6176,-802490.44,-2403033,-5624340.7308,-6053477.4641,-8084711.794,-757197.2071,-202626.8437,,,,
"PAC-3 MSE",2147,,,,,,,,,,,,,,,,,161963.2188,0,1827504.8595,37405402.0455,9120022.1108,-67114.7813,-6050,0
"PATRIOT",7,,,,,,,,,,18069560.821,34443035.5054,61727433.1156,41940340.6828,14918764.92,13473153.6,-469825.2106,-1804414.7315,-4118833.6837,-8632.7803,-460525.3784,,,0,
"PATRIOT MISSILE SYS",1916,515860,1869051,2056212,39045,,,,,,-14699.5303,-472247.0963,-449236.985,,,,,0,,,,,,0,
"PATRIOT PAC-3",44,,,,,0,,,,,0,-394772.7871,-116197.4619,-238681.1387,93089,547196.9,9515636.1885,14837812.9146,3691596.1544,15101784.9157,1317043.875,-148324,0,-6480,
"PATRIOT/MEADS",1819,,,,,,,,,,,,,,,,9835208.1012,5173532.7284,21924144.1705,62476152.751,24119892.6875,6610,0,-260700,0
"PAVEPAWS",1684,197080,,,,,,,,,,,,,,,,,,,,,,,
"PEACEKEEPER MISSILE",1547,,,,,,,,,,-651860.5625,,,,,,,,,,,,,,
"PHOENIX (AIM-54A/B)",40,,,,,,,,,,,,,-34606,,,,,,,,,,,
"PHOENIX (AIM-54C)",65,,,,,,,,,,,,,,,,-18470.1191,,,,,,,,
"PKI",1979,,,,,,,,261480,22681,,,,,,,,,,-8716,,,,,
"POSEIDON",1316,,,,,,,,,,,,,,,0,0,0,0,-330304.9766,-236971.8125,-1052420,,0,-12039233
"PREDATOR",676,,,,,,,42139,,,-1400,,,,,,0,,-778283.4375,,,,,,
"PREDATOR B",1386,,,,,,,,,,,,,,,,,-177864.2969,,,,,,,
"PREDATOR UAV",880,,,,,,,,,,,,,-98931.1172,,-1144720.83,,-741947.4675,0,,,,,,
"PROPHET SYSTEM",1327,,,,,,,,,,,-1645.09,,,-8000,,,,,,,,,,
"PRV",1328,,,,,,,,,,-127339.4663,,-190010.0313,,,,,,,,,0,,,0
"REPAIR SHIP AIRCRAFT",1270,,,,,,,,,,,-306798.6563,,,,,,,,,,,,,
"RIM 7-H-2 NATO SEA SPARRO",848,,,,,,,,,,,-350,-280523.2813,,,,,,,,,,,,
"RIM-24 TARTER",845,,,39500,,,,,,,,,,,,,,,,,,,,,
"RIM-66 STANDARD MISSILE (",1914,,,,,,,,,,-99419.5938,-635416.9375,-1149108,-395778.5313,0,-121659.73,,,,0,,,,,
"RIM-66 STANDARD MISSILE(M",841,,,,,,,,,,,-14728.8398,,,,,,,,,,,,,
"RIM-67 STANDARD MISSILE(E",842,,,,,,,,,,-465373.3125,,-1072663,,,,,,,,,,,,
"RMS",691,,,,,,,,,,542475,4630623,,-52966.9188,-20051.42,-52669.9,,-160026.1563,0,,,,,,
"RQ-7B Shadow Tactical Unmanned Aircraft System (RQ-7B Shadow)",2233,,,,,,,,,,,,,,,,,,,,,,,0,0
"RV-1",120,44368,,,,,,,,,,,,,,,,,,,,,,,
"S-3 VIKING",781,7706992,8351744,6993493,765599,,,,,,-1558.9399,,,,,,,,,,,,,,
"SADARM",1855,,,,,,,,,,,,,,,,-6524.8,,-51074.7188,,,,,,
"SAFEGUARD",1335,,,,,,,,,,10293,,,,512948.61,4226657.73,0,0,,,,,,,
"SATELLITE COMMUNICATIONS",2114,457792,166969,2616567,,,,,,,-58357.8116,-109438.0001,,-2e+05,-22565.68,-110611.33,,0,,,,,,,
"SBIRS HIGH",622,,,,,,,,,,,-192607.35,227383.92,-130727.3218,-136965.25,-960519.37,-5288035.129,-2403050.1152,-597426.7915,-3114906.4394,-686221.02,-248194.2194,-844911.0703,-216943.6527,-36145.0607
"SBP",2007,,,,,,,,,,,,,-5783.6201,,,,,,,,,,,
"SBR",1354,,,,,,,,,,,,-166451.1194,-101.76,15294,-128856.97,,,,0,0,,,,
"SCOUT",85,,,,,,,,,,,0,64961464.75,1137258.8125,3940903.03,0,-40821.9297,1319470.25,-2015.11,,,,,0,
"SCOUT ASH",115,,,,,,,,,,-9548.3301,,,,,,,,,,,,,,
"SCY",2008,,,,,,,,,,2922884,7477846.8125,355397.7644,-719661.625,-423288.65,-6089.46,-1772366.1563,,,0,0,0,,0,
"SDB",1351,,,,,,,,,,,,,,-929.49,0,0,,-276075,0,0,-237175.0082,0,-4084.0801,-183901
"SFF",2107,,,,,,,,,,,,,,-293988.29,,,,,,,,,,
"SGT YORK GUN (DIVAD)",18,,,,,,,,,,863490,0,,,,,,,,,,,,,
"SH-3D SEA KING",749,1020787,2934337,1227905,27117,,,,,,-55901.5098,-550425.54,,86501.7222,,,,,,,,,,,
"SH-60 SEAHAWK",1903,8011926,9480708,13511918,864842,,,,,,-2131470,-4038403.1201,-15280626.1875,-186071.06,-582936.64,-8582,-40,-390434.4063,0,0,,0,,,
"SHELTER SYSTEM M51 CB",575,,49000,,,,,,,,,,,,,,,,,,,,,,
"SHILLELAGH MISSILE",1373,,,,,0,,,,,,,,-122748.6094,,,,,,0,,,,,0
"SIDWINGER (AIM-9M) (AF)",59,,,,,,,,,,,,,,,-145232.29,,-2060.3799,,,,,,,
"SIGHT CREW SRVD WPNS AN/T",551,402794,651572,236463,92011,,,,,,,,,,,,,,,,,,,,
"SINCGARS",2112,182720,242624,159538,,2991,,,,,,-255758,-730000,146300,-7307527.42,24062162.38,-1181870.3249,0,0,0,,,,0,3581042.5
"SKM",2109,,,,,,,,,,,,,,-5265.82,,,,,,,,,,
"SM-6",1383,,,,,,,,,,,,,0,0,,5810,,0,0,0,0,,0,0
"SMART-T",1837,,,,,,,,,,,-12652.1504,,,,,,,,,,,,,
"SPACE DEF SYSTEM 64406F",1541,,,,,,,,,,-22525.7305,-188491.1392,,,,,,,,,,,,,
"SPACE SHUTTLE 64411F",1542,,,,,,,,,,,-154.9,-44256.4414,,,,,,,,,,,,
"SPARROW (AIM-7F) (N)",60,,,,,,,,,,,,,0,-671789.19,-369209.35,-326282.25,,,0,-442.82,-198719.5938,,0,0
"SPARROW (AIM-7M) (N)",43,,,,,,,,,,0,31210.5898,,,,,,,,,,,,,
"SPS",1961,,,,,38831.0391,0,96447.1875,,10832,,-11875.2405,71008.2969,-96173,-2846,-3327.63,,,,,,,,,
"SRAM",1338,,,,,,,,,,,,,,-2118.08,,,,,,,,,,
"SSC",2144,,,,,,,,,,,,,,,,,439.2,3458,,,,,,
"SSDS",652,,,,,,,,,,,,,,,,-292.14,,,,,,,,
"SSGN",1336,,,,,28337,20019,,,,-6064,-180.9,-322.95,-3.89,,,,,,,,,,,
"SSN 21",665,,,,,,,,,,-233560.7563,-85105.1612,-450198.2427,-510189.3874,-410480.87,-640731.14,,,-1184.71,-4955.8101,-76454.8516,0,-2014.97,,
"SSN 688",45,,,,,,,,,81973.6094,,27879.4199,72000,183116.4179,491960.17,246947.35,-1002.35,-17951.3691,-130865.1797,,0,,,,0
"SSN 774",1813,,,,,,,,,,-4219.1401,-9895.79,,670918.4308,49229.57,2122508.33,1805332.3313,2909699.1704,76274.9219,-881945.3476,-75130.8631,0,-275245.74,-58272.1484,0
"STANDARD MISSILE 2",868,,,,,,,,,,-266244.0938,-299046.7344,-268898,0,,,,,,0,0,,,,
"STANDARD MISSILE 2 (SM 2)",645,,,,,,,,,,,,-334372.75,-327291.0781,-248057.01,-44507.13,-1350014.6395,-313925,,0,0,0,,0,0
"STATUS OF FORCES AGREEMENT",2202,,,,,,,,,,,,,,,,,,,,0,,,2600.07,-254
"STINGER",46,,,,,,,,,,,,,,,,,,,,,,0,1283223.125,
"STRYKER (IAV)",703,,,,,0,,,,197600,-92569.7934,1073217.0192,-221215.8907,1136982.5757,24031.92,19251.59,-440464.9522,-112,-869574.125,-1619355.7756,-1551433,-17182.8598,,-397,
"SUBMARINE AUXILARY-AGSS(R",1285,,,,,,,,,,,-6950.27,,,,,,,,,,,,,
"SUBMARINE NUCLEAR - SSN",2010,,,,,,,,,,,,,,,,,0,,,,,,,
"SURTASS",47,,,,,,,,,,,-1118.76,,,0,,,,-36593.4688,0,,,,0,
"SURTASS (T-AGOS)",1866,,,,,,,,,,,,,,,,,,-179008.8281,0,,0,,,
"T-2 BUCKEYE",789,1147342,1428030,683395,,,,,,,,-6832,,,-95448,,,,,,,,,,
"T-34 MENTOR",791,,,,,,,,,,-26743.0796,-8305.7402,,,,,,,,,,,,,
"T-37",1466,6820123,4951781,5796357,,,,,,,,,,,,,,,,,,,,,
"T-38 TALON",782,3941060,9968338,15015958,411121,,,,,,,,,,,,,,,,,,,,
"T-39 SABRELINER",783,150610,131156,1144732,33984,,,,,,,,,,,,,,,,,,,,
"T-400",1515,2866578,3560909,9258023,182222,,,,,,,,,,,,,,,,,,,,
"T-45TS",651,,,,,,,,,,20558.2852,-1189441.4219,-1849716.4209,-2390545.0649,-3285691.83,-3017487.38,-1974002.1846,-4806317.709,-68156.4492,-1919090.0078,-841466.4336,-3357.8201,0,-725483.0781,
"T-56",818,12778728,19779280,17260443,158218,,,,,,-87146.9531,-4.44,-15813.29,,,,,-1108743.625,-76981.9688,,,,,,
"T-58",819,11375142,23829176,18430701,918249,,,,,,-18100.5498,,,,,,3122.1001,,,,,,,,
"T-64",134,18296589,20830518,10939910,944550,,,,,,,,,,,,,,,,,,,,
"T-76",1514,379251,,,,,,,,,,,,,,,,,,,,,,,
"T-AKE",1844,,,,,,,,,,,,,,-17939.15,-63542.08,,,,,,,,,
"TACIT RAINBOW (JGL)",1821,,,,,,,,,,,,,,,-4790,,,,,,,,,
"TACTICAL CONTROL SYSTEM",1027,,,,,,,,,,,,,,,,,-79548.0313,,,,,,,
"TACTICAL TOMAHAWK",694,,,,,,,-5357,,,917.84,-130017.5147,91992.2807,302192.4325,1341886.43,331488.45,5870245.8703,3634515.8229,2992502.5938,4899128.4142,3400354.3067,15991734.6372,8225029.4428,15814819.9343,3538474.632
"TACTICAL UAV",677,,,,,,,,,,3540896,0,-6568793.5,-13553.3398,-846103.36,-46226600.36,-32.22,0,-67765.9766,-4754.1899,-7313270.1172,-610445.1875,-552363.8608,-618718.2578,-255832.2344
"TANK (FUEL SVC) M131 SEMI",230,172499,89111,25038,,,,,,,,,,,,,,,,,,,,,
"TBMCS",1971,,,,,,,,,,,,-29296.8002,,-2097669.41,-59614.11,-351981.1485,,-114458.1504,-40889.4004,,-33000,-123549.1016,-3512920.7266,-260100
"TCAIMS II",1957,,,,,,11239.0996,,,,,,,,,,,,,,,,,,
"TDC",2005,,,,,,,,,,76413,,,,0,,,,-380610.2188,-384761.1563,,,,,
"TELEPORT",1978,,,,,272995.9375,,,51150,0,0,,,,,-4267.15,,,,0,,,,,
"TF-30",815,540514,3281669,3036289,76160,,,,,,,,,,,,,,,,,,,,
"TF-33",1500,8122970,6284828,3193284,563174,,,,,,-554179.25,,,,,,,-82065,,,-102959.8281,,,,
"TF-34",816,23878251,29458697,37972945,818773,,,,,,,,,,,,,,,,,,,,
"TF-39",1502,4168971,12799782,5406895,92582,,,,,,-273268.875,,,,,,,,,,,,,,
"THAAD",1830,,,,,,,,,3174448,26737427.1538,50572063.5099,71412246.8059,42940175.0849,350508.68,-4810253.13,-506551.1355,-800655.8765,-2155289.9847,,,,,,
"THAAD-THEATER HIGH ALT AI",1922,,,,,,,455600,580520560,403608313,416757371,287211640.2656,147373827.0645,54587040.4375,27174261.37,-6735766.88,-534233.07,-1062385.625,-1667161.625,-5996201.8437,-633691.625,-776000,,,
"TITAN IV",675,,,,,,,,,,,,,-38309.8789,,,-6931258.05,,,,,,,,
"TITAN IV LAUNCH VEH PROGR",1550,,,,,,,,,,,-7179128.375,-1372634.2539,,,,,,,,,,,,
"TOMAHAWK",50,,,,,,,,,,,,14479.9301,29347.9598,679816.53,2612539.88,-878.19,-62082.3594,,,,0,,-1293.98,
"TOMAHAWK STRIKE COOR MDLE (TSCM)",2199,,,,,,,,,,,,,,,,,,0,,0,0,,,
"TOW",1313,,,,,,,,,,0,54540.9219,,1600,,,0,,,-1798110.0362,-184409.1563,-726906.9824,-992406.625,-103590.3828,7267882.3125
"TOW 2",647,,,,,,,,,,,,,13437.5996,19980,,,,,,,,,,
"TOWED SONAR ARRAY",1124,,,,,,,,,,,,,,,,,,0,,,,,,
"TRACTOR M915 50,000 LB",290,330810,172429,623981,,,,,,,,,,,,,,,,,,,,,
"TRIDENT",1213,2120234,4697383,3559205,136388,,,,,,,,,,,,,,,,,,,,
"TRIDENT II MISSILE",74,,,,,0,,,,,-1611760.6702,-3408825.9161,-7631476.1007,599630.7526,-3189129.52,21760484.93,5582257.3018,-150602.3757,1352088.2625,372652.7798,-4384160.8797,-5316026.1793,5226494.8315,-3754183.8349,-2126704.15
"TRIDENT II SUB",73,,,,,,,,,,,,,,,57000,-312885.0938,-801883,,-2091537.6875,,-649622.25,,,
"TRIDENT SUB",51,,,,,,170360,,,0,,0,,2268749,3679521.35,1263512.94,428564.0586,,,-67592.7891,-0.98,,,,692595
"TRUCKS 5T",182,,,,,,,,,,,,-54778.1211,,,,,,,,0,,,,
"TRUCKS <1T",180,,,,,,,,,,-38903.4219,,,,,,,,,,,,,,
"TURBOFAN ENGINES",817,,,906010,,,,,,,,,,,,,,,,,,,,,
"TYPE 18 PERISCOPE",1152,35480,29325,,,,,,,,,,,,,,,,,,,,,,
"U-2",1476,,,,,,,,,0,-3212921.7617,-2468880.9688,-16328.7002,,,,,,-821492.9375,-2020271.355,,,,,0
"UGM-96 TRIDENT",1918,,,,,,,,,,-1862357.6993,-297749.6141,-7250.3198,460774.7096,-483795.02,-3228663.09,-593162.553,-47950.2891,-3742459.1408,0,-3758596.1719,0,0,0,
"UH-1 IROQUOIS",1897,4035929,4399629,4152467,85428,,,,,,-19647.79,-54350.1504,-17860.9509,,,,,,0,,-43353.8008,,,0,
"UH-1N REPLACEMENT",2196,,,,,,,,,,,,,,,,,,,,,0,,-50767,
"UH-2",2149,,,,,,,,,,,,-37.28,,-28.8,,,,,,,,,,
"UH-2 SEASPRITE",748,294919,729719,569356,,,,,,,,-396261.8438,,,,,,,,,,,,,
"UH-3H",770,,,,,,,,,,-4172,,42131.7499,,,,,,,,,,,,
"UH-60 BLACKHAWK UTTAS",111,17278234,25120053,28794449,543572,,,,,,-59535.8516,-204039.4483,-270372.4302,,,,,,,,-2808,,,,
"UH-60 UTTAS BLACK HAWK",769,7667106,6356948,4157076,191280,,,,,,,,,,,,,,,,,,,,
"UNIVERSAL(FT)W/DOZER",254,,,,,,,,,,,,,,,,,,0,,,0,,,
"UUM-44 SUBROC",837,,,,,,,,,,,,,,-350,,,,,,,,,,
"V22",624,,,,,,,,,11016144,3733957.2813,12764890.8517,3851454.1839,-7349347.6669,-4655337.4,-1459068.1,-19972973.697,-13243657.8533,57401115.2117,223264737.3326,166534126.2609,235899961.7007,182197355.2333,192590563.7891,155249325.0781
"V22 VERTICAL LIFT AIRCRAF",1911,,,,,,,,,,-7596164.0779,-10829934.5342,-1709117.2032,0,-95709.84,,,-606417.875,-3248.6001,,,,,0,0
"VAN ELECTRONIC 6 TON M373",234,,137500,,,,,,,,,,,,,,,,,,,,,,
"VAST",1340,,,,,,,,,,,,,100835,-500.01,0,,,,,,,,,
"VEHICLES",1924,,,,2011200.168,,,,,,,,,,,,,,,,,,,,
"VH-71",1384,,,,,,,,,,,,,-2e+07,-2945974.65,-78095342.52,,,,,,,,,
"VOLCANO MINES",379,,,,,,,,,,,,-600,,,,,,,,,,,,
"VTUAV",660,,,,,,,,,,-4813.98,,,,,,,,,0,801490.1875,1369380.7032,-227725.875,-14103,
"WAM (WWMCCS/WIS)",1323,,,,,,,,,,,14375,,,,,,,,,,,,,
"WCS",2195,,,,,,,,,,,,,,,,,,,82360,,,,,
"WIDE AREA MUNITION (WAM)",383,,,,,,,,,,,,36881.3711,,,,,,,,,,,,
"WIDEBAND GAPFILLER",1325,,,,,0,,5898600,19273855,11191107.8829,11405162.8282,7603511.8125,7512176.5,3612300.5215,319933.6384,,5652137.5009,263684.084,-58950.9805,-626967.1583,-14353.9404,-235014.8555,-156261.1875,,0
"WIN-T",700,,,,,19049.7402,,,0,,-0.16,-139128.5688,-81590.8633,94176,,-71954.24,-14139.5997,-27950,0,-614615.3985,-23995.2305,-12663087.0381,-3028.3101,,
"ZAGM-86",1536,56404,1122883,447397,,,,,,,,-91.71,,,,,,,,,0,0,,,
"ZBL",2015,,,,,,,,,45700000,,1450068.23,754761.2,2672413.3398,-340362.72,41558874.68,95592744.2205,-5795139.3633,-4184796.3126,-3944481.9298,21836251.5625,48204820,50970156,48374566.5312,49617666
,,14939377451.6722,18111192487.1453,25027717764.6645,32245246576.9238,34497966179.5126,44759533925.3183,51879866012.3882,49002137837.5688,58885105315.861,64857445357.4027,62277338223.3988,67279796102.4415,75450387501.7422,62313040052.4726,61520214220.0864,58801834872.274,59162029676.7157,65350226153.2728,78203792480.3734,80723234406.6514,79592227961.4811,77090387464.0862,88252444962.8598,53185620071.3502
