"principalnaicscode","StartCY","def6_HHI_lag1","def6_obl_lag1","def6_ratio_lag1","US6_avg_sal_lag1","annual_action_obligation","annual_count","naics_action_obligation","naics_count","naics_dollar_rank","naics_count_rank","principalnaicscodeText","principalNAICS2DigitCode","principalNAICS3DigitCode","principalNAICS4DigitCode","NAICS_shorthand","CY"
"322224",2009,4430.67957147674,1464395.9823,0.000611566928007794,36130.5808929429,1387740.5029,89,6399361.8198,407,819,612,"Uncoated Paper and Multiwall Bag Manufacturing",32,322,3222,"NA",2008
"322224",2010,4188.0457779752,1387740.5029,0.000611566928007794,36130.5808929429,1238334.4811,87,6399361.8198,407,819,612,"Uncoated Paper and Multiwall Bag Manufacturing",32,322,3222,"NA",2009
"322224",2011,4803.22077202062,1236367.1311,0.000611566928007794,36130.5808929429,630291.1274,39,6399361.8198,407,819,612,"Uncoated Paper and Multiwall Bag Manufacturing",32,322,3222,"NA",2010
"322224",2012,8971.57641357636,630291.1274,0.000611566928007794,36130.5808929429,1331343.7161,70,6399361.8198,407,819,612,"Uncoated Paper and Multiwall Bag Manufacturing",32,322,3222,"NA",2011
"322224",2013,3062.86561778416,1428268.7161,0.000558081621703571,41135.7601239212,345683.45,23,6399361.8198,407,819,612,"Uncoated Paper and Multiwall Bag Manufacturing",32,322,3222,"NA",2012
"322225",2008,9040.65348806864,105230,5.97467618481468e-05,49709.1211302722,10892,1,104032.5201,12,1162,1085.5,"Laminated Aluminum Foil Manufacturing For Flexible Packaging Uses",32,322,3222,"NA",2007
"322225",2009,10000,10892,5.97467618481468e-05,49709.1211302722,18688.0201,7,104032.5201,12,1162,1085.5,"Laminated Aluminum Foil Manufacturing For Flexible Packaging Uses",32,322,3222,"NA",2008
"322225",2011,NA,NA,NA,NA,38607.5,3,104032.5201,12,1162,1085.5,"Laminated Aluminum Foil Manufacturing For Flexible Packaging Uses",32,322,3222,"NA",2010
"322225",2012,8983.93888802361,38792.5,5.97467618481468e-05,49709.1211302722,35845,1,104032.5201,12,1162,1085.5,"Laminated Aluminum Foil Manufacturing For Flexible Packaging Uses",32,322,3222,"NA",2011
"322226",2008,9908.72667695472,72415,6.63930202750155e-05,41047.1204188482,385409.3438,4,475843.2035,18,1067,1048.5,"Surface-Coated Paperboard Manufacturing",32,322,3222,"NA",2007
"322226",2009,9351.92484743973,385874.3438,6.63930202750155e-05,41047.1204188482,6695.5703,2,475843.2035,18,1067,1048.5,"Surface-Coated Paperboard Manufacturing",32,322,3222,"NA",2008
"322226",2010,9030.13946394417,66192.6406,6.63930202750155e-05,41047.1204188482,12066.9,2,475843.2035,18,1067,1048.5,"Surface-Coated Paperboard Manufacturing",32,322,3222,"NA",2009
"322226",2011,10000,-52761.4702,6.63930202750155e-05,41047.1204188482,17721.9902,1,475843.2035,18,1067,1048.5,"Surface-Coated Paperboard Manufacturing",32,322,3222,"NA",2010
"322226",2012,10000,17608.8902,6.63930202750155e-05,41047.1204188482,53949.3992,9,475843.2035,18,1067,1048.5,"Surface-Coated Paperboard Manufacturing",32,322,3222,"NA",2011
"322230",2012,NA,NA,NA,NA,150280.44,8,5289366.2392,277,846,689,"Stationery Product Manufacturing",32,322,3222,"NA",2011
"322230",2013,NA,NA,NA,NA,721828.79,45,5289366.2392,277,846,689,"Stationery Product Manufacturing",32,322,3222,"NA",2012
"322230",2014,NA,NA,NA,NA,1753937.6602,88,5289366.2392,277,846,689,"Stationery Product Manufacturing",32,322,3222,"NA",2013
"322230",2015,NA,NA,NA,NA,2663319.349,136,5289366.2392,277,846,689,"Stationery Product Manufacturing",32,322,3222,"NA",2014
"322231",2008,2122.57727492651,180722.9404,5.29914961643953e-05,36215.9290096407,136732.2201,20,3010226.1609,180,913,761,"Die-Cut Paper and Paperboard Office Supplies Manufacturing",32,322,3222,"NA",2007
"322231",2009,1943.68106759008,136610.4501,5.29914961643953e-05,36215.9290096407,1715463.1794,77,3010226.1609,180,913,761,"Die-Cut Paper and Paperboard Office Supplies Manufacturing",32,322,3222,"NA",2008
"322231",2010,4182.53107661731,1239445.6994,5.29914961643953e-05,36215.9290096407,264596.2695,20,3010226.1609,180,913,761,"Die-Cut Paper and Paperboard Office Supplies Manufacturing",32,322,3222,"NA",2009
"322231",2011,4874.56601620842,400933.0295,5.29914961643953e-05,36215.9290096407,177297.0304,22,3010226.1609,180,913,761,"Die-Cut Paper and Paperboard Office Supplies Manufacturing",32,322,3222,"NA",2010
"322231",2012,3958.09344425732,344434.1804,5.29914961643953e-05,36215.9290096407,333922.1304,28,3010226.1609,180,913,761,"Die-Cut Paper and Paperboard Office Supplies Manufacturing",32,322,3222,"NA",2011
"322231",2013,2479.39712207488,526134.8004,0.000168330924322322,43150.9245377311,151685.49,6,3010226.1609,180,913,761,"Die-Cut Paper and Paperboard Office Supplies Manufacturing",32,322,3222,"NA",2012
"322231",2014,7245.88767995783,148131.42,0.000168330924322322,43150.9245377311,172277.8919,4,3010226.1609,180,913,761,"Die-Cut Paper and Paperboard Office Supplies Manufacturing",32,322,3222,"NA",2013
"322231",2015,7435.56942447059,152300.0119,0.000168330924322322,43150.9245377311,58251.9492,3,3010226.1609,180,913,761,"Die-Cut Paper and Paperboard Office Supplies Manufacturing",32,322,3222,"NA",2014
"322232",2008,7113.49888431548,312812.5478,8.56273492308766e-05,40119.390250839,613664.98,73,3102091.7672,299,910,678.5,"Envelope Manufacturing",32,322,3222,"NA",2007
"322232",2009,8612.32368398707,613910.18,8.56273492308766e-05,40119.390250839,351741.4178,32,3102091.7672,299,910,678.5,"Envelope Manufacturing",32,322,3222,"NA",2008
"322232",2010,9163.01620620225,392521.1278,8.56273492308766e-05,40119.390250839,326932.0795,38,3102091.7672,299,910,678.5,"Envelope Manufacturing",32,322,3222,"NA",2009
"322232",2011,6457.5447038608,322783.3194,8.56273492308766e-05,40119.390250839,424624.3419,48,3102091.7672,299,910,678.5,"Envelope Manufacturing",32,322,3222,"NA",2010
"322232",2012,8285.98572474828,425705.482,8.56273492308766e-05,40119.390250839,402154.6778,41,3102091.7672,299,910,678.5,"Envelope Manufacturing",32,322,3222,"NA",2011
"322232",2013,7998.57360499148,432267.7978,0.000153089337027395,42550.5379850016,683244.42,37,3102091.7672,299,910,678.5,"Envelope Manufacturing",32,322,3222,"NA",2012
"322232",2014,10000,653267.87,0.000153089337027395,42550.5379850016,213185.18,18,3102091.7672,299,910,678.5,"Envelope Manufacturing",32,322,3222,"NA",2013
"322232",2015,10000,170811.11,0.000153089337027395,42550.5379850016,86544.6702,12,3102091.7672,299,910,678.5,"Envelope Manufacturing",32,322,3222,"NA",2014
"322233",2008,761.418560022422,571088.0996,0.000535895821032777,32540.3754806605,1943531.2296,70,4775456.2659,308,861,666.5,"Stationery, Tablet, and Related Product Manufacturing",32,322,3222,"NA",2007
"322233",2009,3775.43949494985,1998971.2296,0.000535895821032777,32540.3754806605,987289.4485,78,4775456.2659,308,861,666.5,"Stationery, Tablet, and Related Product Manufacturing",32,322,3222,"NA",2008
"322233",2010,1371.30069537434,987289.4485,0.000535895821032777,32540.3754806605,379019.1913,66,4775456.2659,308,861,666.5,"Stationery, Tablet, and Related Product Manufacturing",32,322,3222,"NA",2009
"322233",2011,1029.0111458413,424032.1413,0.000535895821032777,32540.3754806605,366796.0304,31,4775456.2659,308,861,666.5,"Stationery, Tablet, and Related Product Manufacturing",32,322,3222,"NA",2010
"322233",2012,3467.95609820918,321834.2104,0.000535895821032777,32540.3754806605,661220.4261,51,4775456.2659,308,861,666.5,"Stationery, Tablet, and Related Product Manufacturing",32,322,3222,"NA",2011
"322233",2013,960.822239797049,680610.0269,0.000684120935541197,36653.2593619972,265285.3,5,4775456.2659,308,861,666.5,"Stationery, Tablet, and Related Product Manufacturing",32,322,3222,"NA",2012
"322233",2014,8214.75833237357,263586.09,0.000684120935541197,36653.2593619972,131308.64,6,4775456.2659,308,861,666.5,"Stationery, Tablet, and Related Product Manufacturing",32,322,3222,"NA",2013
"322233",2015,9733.92554656562,132840.49,0.000684120935541197,36653.2593619972,41006,1,4775456.2659,308,861,666.5,"Stationery, Tablet, and Related Product Manufacturing",32,322,3222,"NA",2014
"322291",2008,1220.90307289662,171510.4502,1.6384875150082e-05,49015.0165880915,71054,4,3427797.6027,161,899,781.5,"Sanitary Paper Product Manufacturing",32,322,3222,"NA",2007
"322291",2009,3427.76907946655,86984.7602,1.6384875150082e-05,49015.0165880915,245828.2584,24,3427797.6027,161,899,781.5,"Sanitary Paper Product Manufacturing",32,322,3222,"NA",2008
"322291",2010,2268.4135932497,258988.898,1.6384875150082e-05,49015.0165880915,68902.0102,6,3427797.6027,161,899,781.5,"Sanitary Paper Product Manufacturing",32,322,3222,"NA",2009
"322291",2011,6370.88111954447,65706.4702,1.6384875150082e-05,49015.0165880915,517097.5189,33,3427797.6027,161,899,781.5,"Sanitary Paper Product Manufacturing",32,322,3222,"NA",2010
"322291",2012,5095.61630040296,589540.1787,1.6384875150082e-05,49015.0165880915,347739.1989,20,3427797.6027,161,899,781.5,"Sanitary Paper Product Manufacturing",32,322,3222,"NA",2011
"322291",2013,2493.445175226,329657.3391,2.70754462174846e-05,52550.8826296276,611780.41,29,3427797.6027,161,899,781.5,"Sanitary Paper Product Manufacturing",32,322,3222,"NA",2012
"322291",2014,3021.02789607822,554916.41,2.70754462174846e-05,52550.8826296276,644347.32,26,3427797.6027,161,899,781.5,"Sanitary Paper Product Manufacturing",32,322,3222,"NA",2013
"322291",2015,3934.81217071816,612047.88,2.70754462174846e-05,52550.8826296276,921048.8863,19,3427797.6027,161,899,781.5,"Sanitary Paper Product Manufacturing",32,322,3222,"NA",2014
"322299",2008,1059.0016525361,1793248.4636,0.000364460431158126,40108.1588686958,2329158.9901,75,105132618.9295,681,408,528,"All Other Converted Paper Product Manufacturing",32,322,3222,"NA",2007
"322299",2009,676.724980190289,1960839.6464,0.000364460431158126,40108.1588686958,4096628.7535,79,105132618.9295,681,408,528,"All Other Converted Paper Product Manufacturing",32,322,3222,"NA",2008
"322299",2010,1738.06439297957,3619758.2256,0.000364460431158126,40108.1588686958,3735539.9593,64,105132618.9295,681,408,528,"All Other Converted Paper Product Manufacturing",32,322,3222,"NA",2009
"322299",2011,2433.40464704361,4724426.9318,0.000364460431158126,40108.1588686958,2440656.4051,64,105132618.9295,681,408,528,"All Other Converted Paper Product Manufacturing",32,322,3222,"NA",2010
"322299",2012,1208.15174399341,1955070.7541,0.000364460431158126,40108.1588686958,9604163.3863,73,105132618.9295,681,408,528,"All Other Converted Paper Product Manufacturing",32,322,3222,"NA",2011
"322299",2013,2985.18428135464,9637230.5962,0.00185072220919132,45315.1017927682,10313149.8708,56,105132618.9295,681,408,528,"All Other Converted Paper Product Manufacturing",32,322,3222,"NA",2012
"322299",2014,6071.28070467217,10793401.4702,0.00185072220919132,45315.1017927682,26794850.2582,115,105132618.9295,681,408,528,"All Other Converted Paper Product Manufacturing",32,322,3222,"NA",2013
"322299",2015,3510.83118476428,27557063.4782,0.00185072220919132,45315.1017927682,45818471.3062,155,105132618.9295,681,408,528,"All Other Converted Paper Product Manufacturing",32,322,3222,"NA",2014
"323110",2008,706.524162433904,414006.5204,7.75820536571895e-06,43003.8845287395,379777.5094,35,6817773.4231,256,813,704,"Commercial Lithographic Printing",32,323,3231,"NA",2007
"323110",2009,756.242071824627,541788.0689,7.75820536571895e-06,43003.8845287395,981710.5178,58,6817773.4231,256,813,704,"Commercial Lithographic Printing",32,323,3231,"NA",2008
"323110",2010,2424.37404838365,1042476.9902,7.75820536571895e-06,43003.8845287395,3819964.3622,68,6817773.4231,256,813,704,"Commercial Lithographic Printing",32,323,3231,"NA",2009
"323110",2011,3558.11668682062,3426890.0224,7.75820536571895e-06,43003.8845287395,1196940.4355,71,6817773.4231,256,813,704,"Commercial Lithographic Printing",32,323,3231,"NA",2010
"323110",2012,2580.00861175793,1484505.6069,7.75820536571895e-06,43003.8845287395,439380.5982,24,6817773.4231,256,813,704,"Commercial Lithographic Printing",32,323,3231,"NA",2011
"323111",2008,3593.89511178007,174469,4.37462357761861e-05,42559.50255861,658842.8104,7,12945470.5901,716,715,513,"Commercial Printing (except Screen and Books)",32,323,3231,"NA",2007
"323111",2009,9313.05567914031,658842.8104,4.37462357761861e-05,42559.50255861,644766.1503,14,12945470.5901,716,715,513,"Commercial Printing (except Screen and Books)",32,323,3231,"NA",2008
"323111",2010,7593.68410212945,644671.8003,4.37462357761861e-05,42559.50255861,541725.05,15,12945470.5901,716,715,513,"Commercial Printing (except Screen and Books)",32,323,3231,"NA",2009
"323111",2011,5124.42812526098,559285.4,4.37462357761861e-05,42559.50255861,409995.0898,13,12945470.5901,716,715,513,"Commercial Printing (except Screen and Books)",32,323,3231,"NA",2010
"323111",2012,6901.94816646774,402095.0898,4.37462357761861e-05,42559.50255861,2102864.6493,48,12945470.5901,716,715,513,"Commercial Printing (except Screen and Books)",32,323,3231,"NA",2011
"323111",2013,2925.46529048609,2064393.9992,0.000679717114901303,46198.2055464927,2229540.8299,118,12945470.5901,716,715,513,"Commercial Printing (except Screen and Books)",32,323,3231,"NA",2012
"323111",2014,634.122470016501,2266113.8299,0.000679717114901303,46198.2055464927,2603285.6304,175,12945470.5901,716,715,513,"Commercial Printing (except Screen and Books)",32,323,3231,"NA",2013
"323111",2015,793.212276776192,2406433.0005,0.000679717114901303,46198.2055464927,3754450.38,326,12945470.5901,716,715,513,"Commercial Printing (except Screen and Books)",32,323,3231,"NA",2014
"323112",2008,4576.32708149786,139165,1.87544708049363e-05,44202.6160553988,107204.7119,15,650442.672,36,1046,978,"Commercial Flexographic Printing",32,323,3231,"NA",2007
"323112",2009,1313.08868503967,107229.7119,1.87544708049363e-05,44202.6160553988,401534.4605,8,650442.672,36,1046,978,"Commercial Flexographic Printing",32,323,3231,"NA",2008
"323112",2010,7859.12751701383,401594.4605,1.87544708049363e-05,44202.6160553988,29991.2891,3,650442.672,36,1046,978,"Commercial Flexographic Printing",32,323,3231,"NA",2009
"323112",2011,9959.2382232109,29991.2891,1.87544708049363e-05,44202.6160553988,69555.2901,6,650442.672,36,1046,978,"Commercial Flexographic Printing",32,323,3231,"NA",2010
"323112",2012,4784.55476231868,69555.2901,1.87544708049363e-05,44202.6160553988,42156.9204,4,650442.672,36,1046,978,"Commercial Flexographic Printing",32,323,3231,"NA",2011
"323113",2008,645.060790850317,889591.8301,0.000100028294020668,30871.3804993561,978443.6304,86,19439500.5681,841,657,477,"Commercial Screen Printing",32,323,3231,"NA",2007
"323113",2009,565.739697221042,984039.3305,0.000100028294020668,30871.3804993561,4856458.4683,108,19439500.5681,841,657,477,"Commercial Screen Printing",32,323,3231,"NA",2008
"323113",2010,3365.73861260262,4881572.3382,0.000100028294020668,30871.3804993561,1325013.3124,89,19439500.5681,841,657,477,"Commercial Screen Printing",32,323,3231,"NA",2009
"323113",2011,554.212408378631,1210817.3025,0.000100028294020668,30871.3804993561,2162220.9081,121,19439500.5681,841,657,477,"Commercial Screen Printing",32,323,3231,"NA",2010
"323113",2012,1397.35239320849,2112900.8878,0.000100028294020668,30871.3804993561,1307072.8685,96,19439500.5681,841,657,477,"Commercial Screen Printing",32,323,3231,"NA",2011
"323113",2013,811.906069834144,1387998.2485,0.000192290052523789,32062.547567979,2778584.0706,86,19439500.5681,841,657,477,"Commercial Screen Printing",32,323,3231,"NA",2012
"323113",2014,1434.5019973333,2536852.0601,0.000192290052523789,32062.547567979,1602192.87,93,19439500.5681,841,657,477,"Commercial Screen Printing",32,323,3231,"NA",2013
"323113",2015,1364.86479343529,1814615.15,0.000192290052523789,32062.547567979,4429514.4398,162,19439500.5681,841,657,477,"Commercial Screen Printing",32,323,3231,"NA",2014
"323114",2008,2221.62056823677,9456581.7786,0.00289808589114949,29391.3386056556,7033779.5538,522,55234988.6046,3596,503,258,"Quick Printing",32,323,3231,"NA",2007
"323114",2009,1596.63752636901,7156683.5439,0.00289808589114949,29391.3386056556,7997699.975,401,55234988.6046,3596,503,258,"Quick Printing",32,323,3231,"NA",2008
"323114",2010,1521.59531398751,7920094.8046,0.00289808589114949,29391.3386056556,6332928.2836,468,55234988.6046,3596,503,258,"Quick Printing",32,323,3231,"NA",2009
"323114",2011,1781.34538970282,6339646.7236,0.00289808589114949,29391.3386056556,5875842.2601,427,55234988.6046,3596,503,258,"Quick Printing",32,323,3231,"NA",2010
"323114",2012,1269.03269351156,5921424.1503,0.00289808589114949,29391.3386056556,10514482.8086,423,55234988.6046,3596,503,258,"Quick Printing",32,323,3231,"NA",2011
"323114",2013,2874.35468745026,10495056.2784,0.0056765965259091,33568.7321937322,6417176.8577,229,55234988.6046,3596,503,258,"Quick Printing",32,323,3231,"NA",2012
"323114",2014,3636.1291538671,6453814.3977,0.0056765965259091,33568.7321937322,3799857.6009,424,55234988.6046,3596,503,258,"Quick Printing",32,323,3231,"NA",2013
"323114",2015,4929.97678389212,3714853.5509,0.0056765965259091,33568.7321937322,7263221.2649,702,55234988.6046,3596,503,258,"Quick Printing",32,323,3231,"NA",2014
"323115",2008,4261.66112429667,2802423.7,0.000436589332036746,39389.6247760913,1327419.9731,94,10642547.8882,425,750,603,"Digital Printing",32,323,3231,"NA",2007
"323115",2009,2351.56017415841,2277267.9296,0.000436589332036746,39389.6247760913,2625735.723,97,10642547.8882,425,750,603,"Digital Printing",32,323,3231,"NA",2008
"323115",2010,1928.11187273929,2603384.6696,0.000436589332036746,39389.6247760913,1741201.4581,88,10642547.8882,425,750,603,"Digital Printing",32,323,3231,"NA",2009
"323115",2011,2780.24981322259,3033059.3026,0.000436589332036746,39389.6247760913,1832908.9116,71,10642547.8882,425,750,603,"Digital Printing",32,323,3231,"NA",2010
"323115",2012,2265.48123707746,2224064.4478,0.000436589332036746,39389.6247760913,1312359.8416,49,10642547.8882,425,750,603,"Digital Printing",32,323,3231,"NA",2011
"323115",2013,1766.91438864779,2662549.3472,0.000323973621577107,43497.1709770426,884681.72,12,10642547.8882,425,750,603,"Digital Printing",32,323,3231,"NA",2012
"323115",2014,3612.28165375571,1236676.05,0.000323973621577107,43497.1709770426,866864.31,9,10642547.8882,425,750,603,"Digital Printing",32,323,3231,"NA",2013
"323115",2015,5647.87761455275,340833.98,0.000323973621577107,43497.1709770426,51375.9508,5,10642547.8882,425,750,603,"Digital Printing",32,323,3231,"NA",2014
"323116",2008,1854.74919600787,247972.8984,4.78571266953262e-05,37509.3153016834,78276.1804,15,829123.9677,99,1023,845.5,"Manifold Business Forms Printing",32,323,3231,"NA",2007
"323116",2009,1938.88486712894,78276.1804,4.78571266953262e-05,37509.3153016834,83141.7601,18,829123.9677,99,1023,845.5,"Manifold Business Forms Printing",32,323,3231,"NA",2008
"323116",2010,1698.32657528035,83820.5101,4.78571266953262e-05,37509.3153016834,80552.9585,20,829123.9677,99,1023,845.5,"Manifold Business Forms Printing",32,323,3231,"NA",2009
"323116",2011,2003.18888386699,119157.189,4.78571266953262e-05,37509.3153016834,188771.4893,22,829123.9677,99,1023,845.5,"Manifold Business Forms Printing",32,323,3231,"NA",2010
"323116",2012,1140.13649687375,153211.5088,4.78571266953262e-05,37509.3153016834,398381.5794,24,829123.9677,99,1023,845.5,"Manifold Business Forms Printing",32,323,3231,"NA",2011
"323117",2008,794.555895946135,6415311.9923,0.00124082472482689,39733.93347574,8078214.0724,367,62571804.5399,5451,491,200,"Books Printing",32,323,3231,"NA",2007
"323117",2009,834.584775359723,7117414.9796,0.00124082472482689,39733.93347574,6802534.128,388,62571804.5399,5451,491,200,"Books Printing",32,323,3231,"NA",2008
"323117",2010,1176.12514771485,9378017.3574,0.00124082472482689,39733.93347574,6293380.8757,430,62571804.5399,5451,491,200,"Books Printing",32,323,3231,"NA",2009
"323117",2011,874.238476394306,6511006.1442,0.00124082472482689,39733.93347574,15583473.3755,392,62571804.5399,5451,491,200,"Books Printing",32,323,3231,"NA",2010
"323117",2012,2327.2349015236,18441199.2539,0.00124082472482689,39733.93347574,9848112.6794,487,62571804.5399,5451,491,200,"Books Printing",32,323,3231,"NA",2011
"323117",2013,548.62157004151,8288571.7979,0.00195752034563627,41475.4812479257,6641022.6167,211,62571804.5399,5451,491,200,"Books Printing",32,323,3231,"NA",2012
"323117",2014,848.99924821731,5457091.4644,0.00195752034563627,41475.4812479257,4012760.4103,995,62571804.5399,5451,491,200,"Books Printing",32,323,3231,"NA",2013
"323117",2015,491.888402153031,5400749.5965,0.00195752034563627,41475.4812479257,5312306.3819,2181,62571804.5399,5451,491,200,"Books Printing",32,323,3231,"NA",2014
"323118",2008,3663.22626988551,27618,1.65514910305637e-05,35251.2556944282,216629.208,10,562368.8876,43,1056,963.5,"Blankbook, Looseleaf Binders, and Devices Manufacturing",32,323,3231,"NA",2007
"323118",2009,2354.80368300811,217469.928,1.65514910305637e-05,35251.2556944282,85268.3992,10,562368.8876,43,1056,963.5,"Blankbook, Looseleaf Binders, and Devices Manufacturing",32,323,3231,"NA",2008
"323118",2010,2316.82050704536,85268.3992,1.65514910305637e-05,35251.2556944282,53490.42,6,562368.8876,43,1056,963.5,"Blankbook, Looseleaf Binders, and Devices Manufacturing",32,323,3231,"NA",2009
"323118",2011,2609.52304644824,51479.2,1.65514910305637e-05,35251.2556944282,135505.9205,8,562368.8876,43,1056,963.5,"Blankbook, Looseleaf Binders, and Devices Manufacturing",32,323,3231,"NA",2010
"323118",2012,3702.4026186944,151469.2105,1.65514910305637e-05,35251.2556944282,71474.9399,9,562368.8876,43,1056,963.5,"Blankbook, Looseleaf Binders, and Devices Manufacturing",32,323,3231,"NA",2011
"323119",2008,393.058840493082,2188787.251,0.000966021450055721,34038.4594491825,2287946.3667,190,15957500.7115,940,685,458,"Other Commercial Printing",32,323,3231,"NA",2007
"323119",2009,516.657584173037,2347373.6641,0.000966021450055721,34038.4594491825,3128761.8242,179,15957500.7115,940,685,458,"Other Commercial Printing",32,323,3231,"NA",2008
"323119",2010,863.61447536907,3374467.3146,0.000966021450055721,34038.4594491825,4110318.7484,185,15957500.7115,940,685,458,"Other Commercial Printing",32,323,3231,"NA",2009
"323119",2011,1875.15637131607,3914751.6061,0.000966021450055721,34038.4594491825,2149074.1708,164,15957500.7115,940,685,458,"Other Commercial Printing",32,323,3231,"NA",2010
"323119",2012,419.478645593201,2029485.179,0.000966021450055721,34038.4594491825,1611814.0927,122,15957500.7115,940,685,458,"Other Commercial Printing",32,323,3231,"NA",2011
"323119",2013,479.933278784256,1704131.0547,0.0012793987999051,39981.9582190335,910792.3196,37,15957500.7115,940,685,458,"Other Commercial Printing",32,323,3231,"NA",2012
"323119",2014,1538.04128392084,1173453.5196,0.0012793987999051,39981.9582190335,1265410.23,33,15957500.7115,940,685,458,"Other Commercial Printing",32,323,3231,"NA",2013
"323119",2015,4384.98269398266,1239695.22,0.0012793987999051,39981.9582190335,493382.9591,30,15957500.7115,940,685,458,"Other Commercial Printing",32,323,3231,"NA",2014
"323120",2013,NA,NA,NA,NA,49236.58,11,1554836.48,34,982,985.5,"Support Activities for Printing",32,323,3231,"NA",2012
"323120",2014,NA,NA,NA,NA,162876.75,10,1554836.48,34,982,985.5,"Support Activities for Printing",32,323,3231,"NA",2013
"323120",2015,NA,NA,NA,NA,1342723.15,13,1554836.48,34,982,985.5,"Support Activities for Printing",32,323,3231,"NA",2014
"323121",2008,2808.40446942016,33479.5,1.49748983319825e-05,31544.3032996421,188820.7002,16,454669.1313,38,1070,973,"Tradebinding and Related Work",32,323,3231,"NA",2007
"323121",2009,1116.23766654985,209865.1702,1.49748983319825e-05,31544.3032996421,128575.2108,8,454669.1313,38,1070,973,"Tradebinding and Related Work",32,323,3231,"NA",2008
"323121",2010,1582.80747449323,159659.5809,1.49748983319825e-05,31544.3032996421,51265.9302,5,454669.1313,38,1070,973,"Tradebinding and Related Work",32,323,3231,"NA",2009
"323121",2011,1866.1650077099,67836.9302,1.49748983319825e-05,31544.3032996421,71996.6001,7,454669.1313,38,1070,973,"Tradebinding and Related Work",32,323,3231,"NA",2010
"323121",2012,2051.05712672647,113289.1001,1.49748983319825e-05,31544.3032996421,14010.69,2,454669.1313,38,1070,973,"Tradebinding and Related Work",32,323,3231,"NA",2011
"323122",2008,5169.58550604727,9448,3.00028230852797e-06,50526.8633805219,26802.6099,3,114498.6997,20,1157,1041,"Prepress Services",32,323,3231,"NA",2007
"323122",2009,3916.08860744506,22302.6099,3.00028230852797e-06,50526.8633805219,16640.29,7,114498.6997,20,1157,1041,"Prepress Services",32,323,3231,"NA",2008
"323122",2010,2957.67949471529,14840.29,3.00028230852797e-06,50526.8633805219,25418.7998,6,114498.6997,20,1157,1041,"Prepress Services",32,323,3231,"NA",2009
"323122",2011,1808.84559354401,38739.7998,3.00028230852797e-06,50526.8633805219,16210.5,2,114498.6997,20,1157,1041,"Prepress Services",32,323,3231,"NA",2010
"323122",2012,5918.93961792573,6468.06,3.00028230852797e-06,50526.8633805219,29426.5,2,114498.6997,20,1157,1041,"Prepress Services",32,323,3231,"NA",2011
"324110",2008,769.293707861491,10650258527.9948,0.0183618830863196,98078.8722836564,12767765528.1153,221,87109340884.6168,178535,4,9,"Petroleum Refineries",32,324,3241,"324110
Petroleum
Refineries",2007
"324110",2009,914.0371550104,12959460580.7745,0.0183618830863196,98078.8722836564,11093402822.7173,227,87109340884.6168,178535,4,9,"Petroleum Refineries",32,324,3241,"324110
Petroleum
Refineries",2008
"324110",2010,967.380018512619,11253852725.5897,0.0183618830863196,98078.8722836564,9999390607.3713,268,87109340884.6168,178535,4,9,"Petroleum Refineries",32,324,3241,"324110
Petroleum
Refineries",2009
"324110",2011,940.937579521713,9366880063.783,0.0183618830863196,98078.8722836564,14651862975.535,863,87109340884.6168,178535,4,9,"Petroleum Refineries",32,324,3241,"324110
Petroleum
Refineries",2010
"324110",2012,490.521809905126,12703012702.6415,0.0183618830863196,98078.8722836564,14305541558.6168,1209,87109340884.6168,178535,4,9,"Petroleum Refineries",32,324,3241,"324110
Petroleum
Refineries",2011
"324110",2013,584.800814060279,16266692743.2963,0.0202850743429548,112116.961401938,6964787233.9185,3234,87109340884.6168,178535,4,9,"Petroleum Refineries",32,324,3241,"324110
Petroleum
Refineries",2012
"324110",2014,487.112492969938,8789799113.709,0.0202850743429548,112116.961401938,10761056968.6053,82173,87109340884.6168,178535,4,9,"Petroleum Refineries",32,324,3241,"324110
Petroleum
Refineries",2013
"324110",2015,562.289969619293,12311756369.2501,0.0202850743429548,112116.961401938,6565533189.7373,90340,87109340884.6168,178535,4,9,"Petroleum Refineries",32,324,3241,"324110
Petroleum
Refineries",2014
"324121",2008,2296.72741276365,9066043.4387,0.00073274670546019,47133.9934820757,9093381.4163,77,74156674.3555,749,457,501,"Asphalt Paving Mixture and Block Manufacturing",32,324,3241,"NA",2007
"324121",2009,2811.73874111507,8996320.4362,0.00073274670546019,47133.9934820757,11251497.3783,111,74156674.3555,749,457,501,"Asphalt Paving Mixture and Block Manufacturing",32,324,3241,"NA",2008
"324121",2010,5406.35745665454,11413040.0109,0.00073274670546019,47133.9934820757,4186085.897,68,74156674.3555,749,457,501,"Asphalt Paving Mixture and Block Manufacturing",32,324,3241,"NA",2009
"324121",2011,2976.73931927224,4515868.3335,0.00073274670546019,47133.9934820757,9631738.1935,119,74156674.3555,749,457,501,"Asphalt Paving Mixture and Block Manufacturing",32,324,3241,"NA",2010
"324121",2012,2964.84102733954,9595220.174,0.00073274670546019,47133.9934820757,3798014.6911,64,74156674.3555,749,457,501,"Asphalt Paving Mixture and Block Manufacturing",32,324,3241,"NA",2011
"324121",2013,793.884348581901,3797431.372,0.000285933824945099,51777.3225940842,11822748.7991,124,74156674.3555,749,457,501,"Asphalt Paving Mixture and Block Manufacturing",32,324,3241,"NA",2012
