"CalendarYear","exclude","NAICS_Code","naics_text","def5_mismatch","def5_obl","def5_period_obl","US5_rcp","def5_ratio","OPTAX.display.label","US5_pay","US5_emp","US5_avg_sal","def5_cont_count","US5_estab","def5_hh_index","def5_top4","def5_top8","def5_top12","def5_top20","def5_top50"
2007,"No","22111","Electric power generation",NA,325647550.186,325647550.186,120967538000,0.00269202428659828,"Total",11297132000,"122793",92001.4333064588,132,"1934",1340.31700184881,0.644706538881434,0.807339610359529,0.889714972024683,0.958829723822304,0.998316366851647
2007,"No","22112","Electric power transmission, control, and distribution",NA,677647373.249,677647373.249,324725946000,0.00208682854448902,"Total",32321182000,"388694",83153.2825307311,655,"7620",581.475022533968,0.392078644946502,0.580206409866631,0.708996059289104,0.810466266972479,0.925299643345887
2007,"No","22121","Natural gas distribution",NA,61351442.6147,61351442.6147,128555017000,0.000477238804415544,"Total",6037623000,"83369",72420.4800345452,94,"2377",872.917496772596,0.517949284593628,0.714839702063879,0.824151655369836,0.931269504769061,0.996913509351242
2007,"No","22131","Water supply and irrigation systems",NA,248229870.5599,248229870.5599,7623352000,0.0325617747363496,"Total",1595839000,"33871",47115.2017950459,302,"3889",1645.39850183582,0.592829433097124,0.756167140188253,0.847705633221978,0.928280105827109,0.983470799942071
2007,"No","22132","Sewage treatment facilities",NA,93968946.6951,93968946.6951,1309142000,0.0717790329048339,"Total",297327000,"6974",42633.639231431,142,"689",1609.22540711402,0.740483089074049,0.845824085459464,0.88486625865535,0.932240679512064,0.985116184844308
2007,"No","22133","Steam and air-conditioning supply",NA,23743391.0275,23743391.0275,1011663000,0.0234696643323913,"Total",104515000,"1546",67603.4928848642,56,"69",6129.21281402055,0.91912612085393,0.966875504106205,0.97985120187984,0.98944722750632,1
2007,"No","23611","Residential Building Construction","Uncollated at NAICS 4-5",1030439194.6371,1030439194.6371,358562365000,0.00287380744668253,NA,37938954000,"823428",46074.4035908422,245,NA,614.293000208704,0.404743094000056,0.581083062190074,0.699951665062351,0.84237894356356,0.972774306196502
2007,"No","23621","Industrial Building Construction","Uncollated at NAICS 4-5",1832088172.9856,1832088172.9856,17471804000,0.104859702695017,NA,3440059000,"63478",54192.9329846561,754,NA,319.526185306585,0.277383393045173,0.393061081651575,0.479586857629882,0.591586704057428,0.781347519855357
2007,"No","23622","Commercial and Institutional Building Construction","Uncollated at NAICS 4-5",12250058777.0449,12250058777.0449,372464729000,0.032889178016759,NA,36765621000,"654178",56201.2495070149,1989,NA,91.3660866996184,0.107470021637118,0.180648898687727,0.246423047059459,0.35001779795706,0.550872921107867
2007,"No","23711","Water and Sewer Line and Related Structures Construction","Uncollated at NAICS 4-5",458052474.1099,458052474.1099,48131522000,0.00951668376723886,NA,9620942000,"199098",48322.6451295342,436,NA,858.662992449732,0.444635373976053,0.542096343770908,0.619932130334535,0.717382270997369,0.873226561909341
2007,"No","23712","Oil and Gas Pipeline and Related Structures Construction","Uncollated at NAICS 4-5",156719297.8506,156719297.8506,30977989000,0.00505905331203391,NA,9005382000,"159637",56411.6213659741,88,NA,1243.04234138079,0.643130028519041,0.862534175433067,0.921963345252719,0.972632636323089,0.998474467686659
2007,"No","23713","Power and Communication Line and Related Structures Construction","Uncollated at NAICS 4-5",339997356.9316,339997356.9316,34063231000,0.00998135957600734,NA,10104419000,"192612",52459.9661495649,259,NA,869.566732135165,0.47887940854426,0.629108436715756,0.712110884118583,0.801686975148793,0.940682695239684
2007,"No","23721","Land Subdivision","Uncollated at NAICS 4-5",5971476,5971476,22874404000,0.000261054932841092,NA,3068201000,"56593",54215.2032936936,11,NA,6458.43026302266,0.92730139081192,0.998871803219171,1,1,1
2007,"No","23731","Highway, Street, and Bridge Construction","Uncollated at NAICS 4-5",1533498816.6093,1533498816.6093,106598346000,0.0143857655784762,NA,18660195000,"367435",50785.0232013826,579,NA,528.937198078713,0.331562359816621,0.425753661395218,0.504515142148806,0.602445899840419,0.756773196141718
2007,"No","23799","Other Heavy and Civil Engineering Construction","Uncollated at NAICS 4-5",3495985465.0228,3495985465.0228,17810088000,0.196292430729304,NA,3717286000,"68688",54118.4195201491,1025,NA,138.089379045744,0.152158859173033,0.219795023590402,0.268799436671711,0.35081112436555,0.55621695037357
2007,"No","23811","Poured Concrete Foundation and Structure Contractors","Uncollated at NAICS 4-5",44604114.2781,44604114.2781,47977629000,0.000929685672422453,NA,12376718000,"314724",39325.6249920565,167,NA,1034.19045103755,0.500421708542508,0.656844770215333,0.737438518781225,0.829426616530702,0.951748144886525
2007,"No","23812","Structural Steel and Precast Concrete Contractors","Uncollated at NAICS 4-5",6411367.3797,6411367.3797,14790946000,0.000433465674183382,NA,4090483000,"88264",46343.730173117,82,NA,522.85865615307,0.36199785906777,0.562889219948029,0.680276034547661,0.801440695418383,0.970613453010358
2007,"No","23813","Framing Contractors","Uncollated at NAICS 4-5",2885230.1199,2885230.1199,17819144000,0.00016191743665689,NA,5162649000,"159018",32465.8151907331,25,NA,1976.21515372304,0.851648200101053,0.943495515512613,0.972747765010053,0.998629315244803,1
2007,"No","23814","Masonry Contractors","Uncollated at NAICS 4-5",8526305,8526305,27109845000,0.000314509544410896,NA,8250581000,"232315",35514.6288444569,65,NA,700.474661653307,0.425715512055642,0.646542435399962,0.790106206176247,0.906537858274602,0.999269323937158
2007,"No","23815","Glass and Glazing Contractors","Uncollated at NAICS 4-5",7893292,7893292,10720194000,0.000736301227384504,NA,2630469000,"57601",45667.0717522265,84,NA,1307.87906552487,0.664304051728231,0.816558263469834,0.885903268519805,0.938679531047279,0.987919365201157
2007,"No","23816","Roofing Contractors","Uncollated at NAICS 4-5",217130818.9464,217130818.9464,29231857000,0.00742788318054512,NA,6962784000,"191055",36443.8721834027,323,NA,170.215263884994,0.15594161142077,0.263583843537297,0.346024800324163,0.47241538238944,0.768924947980316
2007,"No","23817","Siding Contractors","Uncollated at NAICS 4-5",5479532.5498,5479532.5498,7064598000,0.000775632604969172,NA,1570628000,"49609",31660.1423128868,23,NA,1990.66757268888,0.826492398546898,0.965613024817805,0.985928443877423,0.999603068331061,1
2007,"No","23819","Other Foundation, Structure, and Building Exterior Contractors","Uncollated at NAICS 4-5",116414946.5493,116414946.5493,6779176000,0.017172433131888,NA,1951973000,"43946",44417.5351567833,256,NA,286.461717829541,0.230751163678413,0.372568516630295,0.478648744587507,0.643514013727087,0.902149701286414
2007,"No","23821","Electrical Contractors and Other Wiring Installation Contractors","Uncollated at NAICS 4-5",209101197.5004,209101197.5004,127476695000,0.00164030921495415,NA,39140181000,"832188",47032.8591616317,1228,NA,109.002327140124,0.137422316728864,0.219439415845787,0.27696226928399,0.377240022979843,0.588608279965241
2007,"No","23822","Plumbing, Heating, and Air-Conditioning Contractors","Uncollated at NAICS 4-5",293034882.4866,293034882.4866,161230430000,0.00181749116768218,NA,45870575000,"992734",46206.3100488147,1121,NA,95.8328109514568,0.116549150294502,0.188427434927578,0.25133287414388,0.345555451085851,0.563393727317859
2007,"No","23829","Other Building Equipment Contractors","Uncollated at NAICS 4-5",93807129.9224,93807129.9224,24476662000,0.00383251318837511,NA,7452519000,"142457",52314.1649760981,392,NA,864.124399053254,0.475517243402511,0.577793897948133,0.648231469922055,0.748980058273534,0.891742194643438
2007,"No","23831","Drywall and Insulation Contractors","Uncollated at NAICS 4-5",5111938.5102,5111938.5102,43323826000,0.000117993699591537,NA,12837331000,"321249",39960.6878153706,77,NA,619.323202215249,0.396307087653264,0.615628832443558,0.715830757233187,0.848774063634733,0.993249937879796
2007,"No","23832","Painting and Wall Covering Contractors","Uncollated at NAICS 4-5",104790328.0767,104790328.0767,22192172000,0.00472195006764998,NA,7540729000,"233138",32344.4869562234,334,NA,213.182782127593,0.194047713564401,0.338351014250643,0.434500157926676,0.552838507317119,0.784972003614414
2007,"No","23833","Flooring Contractors","Uncollated at NAICS 4-5",30065010.8205,30065010.8205,15701584000,0.0019147756570611,NA,3351537000,"84656",39590.0704025704,350,NA,243.24074879962,0.221687704604459,0.327882782163819,0.406546467186753,0.51370410123999,0.719604447130897
2007,"No","23834","Tile and Terrazzo Contractors","Uncollated at NAICS 4-5",1835601,1835601,10104454000,0.000181662561876179,NA,2748072000,"76718",35820.4332751114,31,NA,3887.89702285155,0.733646364324273,0.829067428052175,0.898216442462169,0.969354451212437,1
2007,"No","23835","Finish Carpentry Contractors","Uncollated at NAICS 4-5",13952585.3222,13952585.3222,26243948000,0.00053164963298205,NA,6203025000,"172682",35921.6652575254,148,NA,562.982544780695,0.378728418509006,0.612091916910699,0.705829420360301,0.810749713701056,0.953739633070024
2007,"No","23839","Other Building Finishing Contractors","Uncollated at NAICS 4-5",63318818.6228,63318818.6228,8460701000,0.00748387380936875,NA,2603834000,"64741",40219.2428291191,240,NA,826.803338594908,0.479690407552646,0.652919624644267,0.739767572235698,0.821605191800208,0.927264237593846
2007,"No","23891","Site Preparation Contractors","Uncollated at NAICS 4-5",184628670.2006,184628670.2006,83180112000,0.00221962516954293,NA,18734816000,"439433",42634.0670818987,361,NA,718.378634470992,0.427620507959113,0.523935010741175,0.576782987700299,0.668093823667435,0.851909334937236
2007,"No","23899","All Other Specialty Trade Contractors","Uncollated at NAICS 4-5",714690502.4201,714690502.4201,39003380000,0.018323809434467,NA,9202755000,"234565",39233.282885341,1325,NA,121.421853524694,0.145979027133806,0.236037695873889,0.301143470851838,0.401425693118357,0.603437149565771
2007,"No","31111","Animal food manufacturing",NA,154952,154952,39173885000,3.95549228778305e-06,"Total",1976192000,"46227",42749.735003353,11,"1767",2097.40282530422,0.751495616620471,1,1,1,1
2007,"No","31121","Flour milling and malt manufacturing",NA,230111,230111,13429105000,1.71352446793736e-05,"Total",679649000,"15271",44505.8607818741,4,"384",5823.15900423632,1,1,1,1,1
2007,"No","31122","Starch and vegetable fats and oils manufacturing",NA,59236,59236,46471074000,1.27468540968087e-06,"Total",1274333000,"24315",52409.3358009459,4,"347",9671.60655297734,1,1,1,1,1
2007,"No","31123","Breakfast cereal manufacturing",NA,11856.1398,11856.1398,9854710000,1.20309372878552e-06,"Total",773936000,"13704",56475.1897256276,3,"59",5928.13025572572,1,1,1,1,1
2007,"No","31132","Chocolate and confectionery manufacturing from cacao beans",NA,252699.9063,252699.9063,4414031000,5.7249236876678e-05,"Total",370611000,"7746",47845.4686289698,1,"165",10000,1,1,1,1,1
2007,"No","31133","Confectionery manufacturing from purchased chocolate",NA,183350,183350,9732755000,1.883844810642e-05,"Total",1065464000,"30051",35455.1928388406,2,"1165",9115.20170115184,1,1,1,1,1
2007,"No","31134","Nonchocolate confectionery manufacturing",NA,15580.5596,15580.5596,5718427000,2.72462332735908e-06,"Total",737968000,"18200",40547.6923076923,2,"436",6587.99192835214,1,1,1,1,1
2007,"No","31141","Frozen food manufacturing",NA,671005.8806,671005.8806,25041165000,2.67961127447545e-05,"Total",2943164000,"88115",33401.3959030812,12,"634",3612.9549219428,0.911237618444204,0.988592171512483,1,1,1
2007,"No","31142","Fruit and vegetable canning, pickling, and drying",NA,86430724,86430724,35663619000,0.00242349841164465,"Total",3146292000,"83919",37492.0101526472,15,"976",7395.95300416102,0.994386355026484,0.99970839109484,1,1,1
2007,"No","31151","Dairy product (except frozen) manufacturing",NA,10819693,10819693,82739967000,0.000130767431899024,"Total",4951810000,"112913",43855.0919734663,27,"1194",1605.7593858622,0.723145379448382,0.888302006350827,0.959747286729855,0.998993409517257,1
2007,"No","31161","Animal slaughtering and processing",NA,45167.6802,45167.6802,160062535000,2.8218770994724e-07,"Total",14694437000,"503590",29179.3661510356,10,"3773",1868.28894802538,0.756718505299711,1,1,1,1
2007,"No","31171","Seafood product preparation and packaging",NA,810004,810004,11072868000,7.31521408906888e-05,"Total",1161165000,"38968",29797.911106549,5,"652",6894.19994884015,0.998024701112587,1,1,1,1
2007,"No","31181","Bread and bakery product manufacturing",NA,19483346.6699,19483346.6699,34313285000,0.000567807677693931,"Total",6567224000,"217892",30139.8123841169,30,"9143",5267.82022557164,0.844240010615208,0.938363941931932,0.973204556212193,0.998535563403424,1
2007,"No","31182","Cookie, cracker, and pasta manufacturing",NA,319858.74,319858.74,18582709000,1.72127077919586e-05,"Total",1924018000,"50193",38332.3969477816,4,"801",6080.54406284162,1,1,1,1,1
2007,"No","31183","Tortilla manufacturing",NA,164808,164808,2590852000,6.36115069482935e-05,"Total",425970000,"15814",26936.2590110029,1,"368",10000,1,1,1,1,1
2007,"No","31191","Snack food manufacturing",NA,45059.6399,45059.6399,24288702000,1.85516870765675e-06,"Total",1578691000,"46148",34209.3048452804,9,"571",4530.25403276548,1,1,1,1,1
2007,"No","31192","Coffee and tea manufacturing",NA,46036.4804,46036.4804,7809320000,5.89506902009394e-06,"Total",583024000,"12899",45199.1627257927,3,"360",9897.56823269935,1,1,1,1,1
2007,"No","31193","Flavoring syrup and concentrate manufacturing",NA,277482.5,277482.5,9163967000,3.02797358392932e-05,"Total",325117000,"6796",47839.4643908181,5,"173",5526.60290340949,1,1,1,1,1
2007,"No","31199","All other food manufacturing",NA,52748426.3193,52748426.3193,19083323000,0.00276411117284448,"Total",2317425000,"66747",34719.5379567621,54,"1509",2493.16775527351,0.91361635526873,0.966011245369722,0.985041508629589,0.99389909989064,1
2007,"No","31211","Soft drink and ice manufacturing",NA,21465372.8187,21465372.8187,47106225000,0.000455680174301804,"Total",3139239000,"70018",44834.7424947871,168,"1266",875.263748991317,0.535768594131241,0.691983805096152,0.76842024912228,0.862363768444467,0.961668493238898
2007,"No","31212","Breweries",NA,40393.1211,40393.1211,21196072000,1.905688992753e-06,"Total",1226744000,"22252",55129.6063275211,2,"398",9901.46355272486,1,1,1,1,1
2007,"No","31213","Wineries",NA,20679,20679,12555420000,1.64701778196189e-06,"Total",1402378000,"33390",41999.9401018269,1,"1956",10000,1,1,1,1,1
2007,"No","31214","Distilleries",NA,143,143,7062109000,2.02489086475442e-08,"Total",429548000,"8820",48701.5873015873,1,"97",10000,1,1,1,1,1
2007,"No","31222","Tobacco product manufacturing",NA,198475,198475,38961586000,5.0941201418238e-06,"Total",1103806000,"16698",66104.0843214756,2,"85",5090.04586727799,1,1,1,1,1
2007,"No","31311","Fiber, yarn, and thread mills",NA,121331,121331,9319116000,1.30195825440954e-05,"Total",1176588000,"40994",28701.4685075865,12,"423",1945.09347289337,0.799904704790227,0.969259079744017,1,1,1
2007,"No","31321","Broadwoven fabric mills",NA,2603198.0493,2603198.0493,6995144000,0.000372143596943823,"Total",1044453000,"32368",32268.0734058329,52,"469",1451.37604607383,0.625668127608642,0.784438990283166,0.860077491953428,0.928071166137225,1
2007,"No","31322","Narrow fabric mills and schiffli machine embroidery",NA,877277.86,877277.86,1116998000,0.000785388926390199,"Total",288573000,"9506",30356.9324637071,43,"289",1334.74551939028,0.603095767211484,0.741093045993055,0.828415489467841,0.928033756617564,1
2007,"No","31323","Nonwoven fabric mills",NA,2529141.6963,2529141.6963,7459881000,0.000339032445195842,"Total",964045000,"20091",47983.923149669,15,"256",4058.04936246506,0.955597596661235,0.984881839654956,0.998152732997588,1,1
2007,"No","31324","Knit fabric mills",NA,11143591.9375,11143591.9375,2027964000,0.00549496536304392,"Total",343084000,"11486",29869.7544837193,12,"263",9417.79896519403,0.997643398801218,1,1,1,1
2007,"No","31331","Textile and fabric finishing mills",NA,24703008.8527,24703008.8527,6581546000,0.00375337479259432,"Total",1081175000,"34498",31340.2226216013,84,"1075",6456.47251782151,0.882286268408639,0.921180039348478,0.939763023579967,0.962167416156769,0.994973998614663
2007,"No","31332","Fabric coating mills",NA,56333476.0878,56333476.0878,2630101000,0.0214187501118018,"Total",388799000,"8958",43402.4335789239,53,"197",4449.58175168298,0.865119072534753,0.987241656627669,0.993309253448808,0.997030522636514,1
2007,"No","31411","Carpet and rug mills",NA,9310329.2077,9310329.2077,13054338000,0.000713198111440044,"Total",1235661000,"37948",32561.9531991146,79,"335",747.893170514623,0.438256803849691,0.646059490043166,0.798529456259672,0.922406707478923,0.989021913795069
2007,"No","31412","Curtain and linen mills",NA,9046416.247,9046416.247,5585547000,0.00161961151647278,"Total",927889000,"37931",24462.5504205004,85,"2218",1072.53570133742,0.616671999022897,0.763236772562116,0.837350511049862,0.900950152935315,0.980136910128445
2007,"No","31491","Textile bag and canvas mills",NA,534487396.6703,534487396.6703,3342593000,0.159902027159843,"Total",759151000,"25272",30039.2133586578,274,"1678",812.821015029507,0.517628805080814,0.671215177066929,0.773879900988463,0.902357104060121,0.983609001305416
2007,"No","31499","All other textile product mills",NA,374851208.0959,374851208.0959,6699686000,0.0559505636675958,"Total",1352622000,"46221",29264.2305445577,380,"2463",976.741325856013,0.552469480880285,0.806054276637293,0.886827371767246,0.933004225409073,0.979017799461208
2007,"No","31511","Hosiery and sock mills",NA,7759660,7759660,1970213000,0.00393848786907812,"Total",414248000,"15422",26860.8481390222,14,"223",5300.26476148073,0.94899690182728,0.995320524666182,1,1,1
2007,"No","31519","Other apparel knitting mills",NA,3353299,3353299,1003362000,0.00334206298424696,"Total",124023000,"5032",24646.8600953895,23,"190",4094.72971990055,0.898053644218978,0.971036165300986,0.988746143229458,0.999692313042597,1
2007,"No","31521","Cut and sew apparel contractors",NA,747017806.9517,747017806.9517,5066703000,0.147436667780152,"Total",1199955000,"67101",17882.8184378772,241,"5212",586.160973507703,0.401501300352619,0.586441402814011,0.700148109875812,0.826374094738766,0.975423654408193
2007,"No","31522","Men's and boys' cut and sew apparel manufacturing",NA,175537797.1817,175537797.1817,3432646000,0.0511377512221476,"Total",660936000,"27562",23979.9724258036,209,"581",511.604223098342,0.323754622917025,0.49512449150284,0.641196792713019,0.820556058064989,0.97805577945028
2007,"No","31523","Women's and girls' cut and sew apparel manufacturing",NA,25240576,25240576,9361939000,0.00269608421930542,"Total",1093332000,"28929",37793.6326869232,25,"1109",1700.46325732162,0.748218260765376,0.940128392178132,0.983330415407251,0.999523697880929,1
2007,"No","31529","Other cut and sew apparel manufacturing",NA,76815860.0386,76815860.0386,1369619000,0.0560855683504683,"Total",291903000,"11460",25471.4659685864,99,"480",1890.78044398412,0.686657624905268,0.8394393935181,0.930698959741987,0.969992679606915,0.996980785710378
2007,"No","31599","Apparel accessories and other apparel manufacturing",NA,1711173696.5637,1711173696.5637,1421756000,1.20356354857212,"Total",335361000,"13469",24898.7304179969,649,"723",1006.80251658446,0.56232686957349,0.706311885751903,0.760570289656217,0.834845395596409,0.934070852670815
2007,"No","31611","Leather and hide tanning and finishing",NA,118419,118419,1418166000,8.3501508286054e-05,"Total",162953000,"4467",36479.2925901052,10,"239",2462.01369777034,0.928776318777917,0.99924292768277,1,1,1
2007,"No","31621","Footwear manufacturing",NA,195688012.4214,195688012.4214,1744425000,0.112179091919343,"Total",373585000,"12931",28890.6503750677,137,"257",882.461099452747,0.514421203900829,0.756678326058249,0.875870901504497,0.968376488407423,0.995707086273576
2007,"No","31699","Other leather and allied product manufacturing",NA,28708674.0812,28708674.0812,2293266000,0.0125186847409764,"Total",471818000,"16567",28479.3867326613,161,"804",867.475632936447,0.509517580491194,0.723704338242051,0.841739785628095,0.905075566256288,0.96353586042556
2007,"No","32111","Sawmills and wood preservation",NA,753043,753043,27911240000,2.69799192010101e-05,"Total",3642165000,"103413",35219.6048852659,30,"4102",1123.03292866095,0.537969279310743,0.733436204838236,0.833595159904547,0.947066767767578,1
2007,"No","32121","Veneer, plywood, and engineered wood product manufacturing",NA,8977050.4004,8977050.4004,22023577000,0.000407610916264874,"Total",3790727000,"106093",35730.2272534474,35,"1956",4628.63394413231,0.963026452387389,0.979850285791874,0.986927443339878,0.995535950204957,1
2007,"No","32191","Millwork",NA,3508370.7801,3508370.7801,28185338000,0.000124475029538408,"Total",5195893000,"153414",33868.4409506303,61,"4724",1190.47348163262,0.575351060537698,0.780723685921892,0.860836398389661,0.933503064728464,0.99636813621878
2007,"No","32192","Wood container and pallet manufacturing",NA,39200755.5294,39200755.5294,7232718000,0.00541992035765807,"Total",1530952000,"58762",26053.4358939451,123,"2918",7061.08417744496,0.87291643973027,0.897588884373891,0.916966496215651,0.946669009482079,0.984417904091232
2007,"No","32199","All other wood product manufacturing",NA,31983272.7394,31983272.7394,16359044000,0.00195508201698094,"Total",3267095000,"102217",31962.3448154417,183,"3168",928.399123304308,0.558101543228319,0.749301726130091,0.820851019599531,0.88401441296421,0.955296734319351
2007,"No","32212","Paper mills",NA,4790046.5376,4790046.5376,50165582000,9.54847197347377e-05,"Total",4968516000,"81558",60920.032369602,38,"261",3929.25989117598,0.804962490984361,0.884121014406861,0.928419948464271,0.980072118439178,1
2007,"No","32213","Paperboard mills",NA,97654,97654,25357580000,3.85107727156929e-06,"Total",2452447000,"36657",66902.5561284339,5,"186",3655.31103854369,0.967917340815532,1,1,1,1
2007,"No","32221","Paperboard container manufacturing",NA,14710593.0297,14710593.0297,50934721000,0.000288812675143543,"Total",7384792000,"165978",44492.5954042102,121,"2409",1243.62091202384,0.561773704466112,0.695808939563586,0.775703724483819,0.853603466119768,0.962981101384672
2007,"No","32222","Paper bag and coated and treated paper manufacturing",NA,20710684.9185,20710684.9185,21685546000,0.000955045582827382,"Total",2800595000,"60366",46393.5824802041,159,"888",2390.07412645138,0.753135890264666,0.844315987512981,0.876689288590294,0.918092745832251,0.975321684604904
2007,"No","32223","Stationery product manufacturing",NA,1064623.5878,1064623.5878,8129269000,0.000130961786084333,"Total",1179779000,"31130",37898.4580790234,67,"545",828.41911811667,0.459762396633738,0.614974855359507,0.715124404625397,0.833540111547057,0.988822221538035
2007,"No","32229","Other converted paper product manufacturing",NA,1964758.9138,1964758.9138,15387891000,0.00012768214395332,"Total",1568205000,"35284",44445.2159619091,65,"660",892.255330940138,0.497576911133884,0.630826337034646,0.740374785222579,0.853855411810747,0.989735965244694
2007,"No","32311","Printing",NA,22755927.9708,22755927.9708,97633725000,0.000233074462444202,"Total",23770287000,"597304",39795.9615204318,531,"31262",511.464472675892,0.404228407582754,0.544829852799696,0.600571039613744,0.67364932460527,0.782109605355789
2007,"No","32312","Support activities for printing",NA,42927.5,42927.5,5384745000,7.97205810117285e-06,"Total",1987033000,"48879",40652.0796251969,8,"2555",1958.64745497083,0.747038611612603,1,1,1,1
2007,"No","32411","Petroleum refineries",NA,10650258527.9948,10650258527.9948,580019951000,0.0183618830863196,"Total",6359336000,"64839",98078.8722836564,135,"195",769.293707861491,0.45986998328924,0.684812241984469,0.785643454596275,0.894987838618943,0.999779470666374
2007,"No","32412","Asphalt paving, roofing, and saturated materials manufacturing",NA,18081549.2981,18081549.2981,20998166000,0.000861101359904479,"Total",1391236000,"27921",49827.584971885,55,"1587",2925.67733791711,0.88329291926691,0.938296586799394,0.964826399189354,0.9878990279336,1
2007,"No","32419","Other petroleum and coal products manufacturing",NA,137490981.3594,137490981.3594,14465913000,0.00950448003934491,"Total",758378000,"13015",58269.535151748,214,"501",1021.2659442149,0.524300899063681,0.752724991609826,0.875342440205282,0.942847945611609,0.983865573700203
2007,"No","32511","Petrochemical manufacturing",NA,653104.6296,653104.6296,77867192000,8.38741725269867e-06,"Total",832983000,"9229",90257.1242821541,26,"56",1045.65180450918,0.575770429434654,0.773402241934862,0.915682461096821,0.997337376978389,1
2007,"No","32512","Industrial gas manufacturing",NA,76868949.5119,76868949.5119,9305261000,0.00826080531345655,"Total",701462000,"11074",63343.1461080007,198,"570",2195.46907730366,0.651593344035168,0.778654947218763,0.84832744704071,0.917552436989908,0.975833902937793
2007,"No","32513","Synthetic dye and pigment manufacturing",NA,3270662.8,3270662.8,7983968000,0.0004096537962076,"Total",791039000,"12824",61684.2638802246,10,"199",9460.57586717885,0.992987415272525,0.999668568707236,1,1,1
2007,"No","32518","Other basic inorganic chemical manufacturing",NA,21207253.7075,21207253.7075,29631955000,0.000715688644488695,"Total",2773474000,"40634",68255.0081212777,196,"714",415.666929759618,0.33332901568587,0.495401509255623,0.600837615361268,0.735390764629409,0.9140009695038
2007,"No","32519","Other basic organic chemical manufacturing",NA,6150414.4006,6150414.4006,101340819000,6.06903956499503e-05,"Total",5486724000,"79234",69247.0908953227,103,"945",1227.79126690762,0.62297091370238,0.768144314884555,0.831421009632121,0.905653081982953,0.98947751623284
2007,"No","32521","Resin and synthetic rubber manufacturing",NA,24848639.3506,24848639.3506,92697081000,0.000268062802868625,"Total",4996284000,"79909",62524.6718141886,263,"1212",804.51921600286,0.498251796045238,0.63190821343015,0.717321103564424,0.793730262952652,0.900183204675513
2007,"No","32522","Artificial and synthetic fibers and filaments manufacturing",NA,1119416,1119416,8168386000,0.000137042495298337,"Total",723964000,"16576",43675.4343629344,13,"126",4492.86845044471,0.973978933753515,0.994262699237885,1,1,1
2007,"No","32531","Fertilizer manufacturing",NA,2363358,2363358,17783586000,0.000132895468889121,"Total",991107000,"17799",55683.2968144278,15,"664",8528.96862544498,0.957742586938702,0.987985877351999,0.999755735058178,1,1
2007,"No","32532","Pesticide and other agricultural chemical manufacturing",NA,6604852.8699,6604852.8699,11371897000,0.000580804844600685,"Total",561573000,"10039",55939.1373642793,48,"240",3017.97882069513,0.829467717602278,0.894674702990176,0.925529232908964,0.962653003314795,1
2007,"No","32541","Pharmaceutical and medicine manufacturing",NA,372710179.0073,372710179.0073,188399027000,0.00197830203766021,"Total",18330441000,"248400",73794.0458937198,404,"2010",3696.87613702812,0.772438435828688,0.828696794022167,0.861010479365062,0.89420628010305,0.950795365786735
