"CSIScontractID","Action_Obligation_Then_Year","IsClosed","Term","LastCurrentCompletionDate","MinOfSignedDate","MaxBoostDate","StartFY","Agency","Office","ProdServ","NAICS","UnmodifiedDays","qDuration","Ceil","UnmodifiedContractBaseAndAllOptionsValue_Then_Year","UnmodifiedCurrentCompletionDate","SumOfisChangeOrder","ChangeOrderBaseAndAllOptionsValue","qNChg","CBre","qCRais","Where","Intl","PSR","UnmodifiedNumberOfOffersReceived","Offr","Comp","EffComp","Urg","Veh","FxCb","Fee","UCA","b_Term","j_Term","b_CBre","j_CBre","pChangeOrderUnmodifiedBaseAndAll","pChange3Sig","CRai","n_CBre","qHighCeiling","ceil.median.wt","UnmodifiedYearsFloat","UnmodifiedYearsCat","Dur.Simple","n_Fixed","n_Incent","n_NoFee","Pricing","PricingFee","b_Comp","n_Comp","q_Offr","nq_Offr","CompOffr","cb_Comp","cn_Comp","cn_Offr","cl_Offr","b_Urg","NoComp","b_Intl","b_UCA","SIDV","MIDV","FSSGWAC","BPABOA","StartCY","cl_Ceil","NAICS5","NAICS4","NAICS3","NAICS2","c_def6_HHI_lag1","cl_def6_HHI_lag1","c_def5_HHI_lag1","cl_def5_HHI_lag1","c_def4_HHI_lag1","cl_def4_HHI_lag1","c_def3_HHI_lag1","cl_def3_HHI_lag1","c_def2_HHI_lag1","cl_def2_HHI_lag1","def6_HHI_lag1","def6_obl_lag1","def6_ratio_lag1","US6_avg_sal_lag1","def5_HHI_lag1","def5_obl_lag1","def5_ratio_lag1","US5_avg_sal_lag1","def4_HHI_lag1","def4_obl_lag1","def4_ratio_lag1","US4_avg_sal_lag1","def3_HHI_lag1","def3_obl_lag1","def3_ratio_lag1","US3_avg_sal_lag1","def2_HHI_lag1","def2_obl_lag1","def2_ratio_lag1","US2_avg_sal_lag1","capped_def6_ratio_lag1","cl_def6_ratio_lag1","capped_def5_ratio_lag1","cl_def5_ratio_lag1","capped_def4_ratio_lag1","cl_def4_ratio_lag1","capped_def3_ratio_lag1","cl_def3_ratio_lag1","capped_def2_ratio_lag1","cl_def2_ratio_lag1","cl_def6_obl_lag1","cl_def5_obl_lag1","cl_def4_obl_lag1","cl_def3_obl_lag1","cl_def2_obl_lag1","cl_US6_avg_sal_lag1","cl_US5_avg_sal_lag1","cl_US4_avg_sal_lag1","cl_US3_avg_sal_lag1","cl_US2_avg_sal_lag1","cl_Days","ObligationWT_Then_Year","l_Offr","ChangeOrderCeilingGrowth","l_CBre","qGrowth","Why_Outlier"
7987804,9509.8799,0,0,2009-02-28,2008-09-02,2008-10-29,2008,"2100","W58RGZ","3120",332991,180.041666666667,"[~2 months,~7 months)","[0,15k)",0,2009-02-28,1,9509.8799,"   1","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Products",1,"1","No Comp.","No Comp.","Not Urgency","Def/Pur","Fixed","FFP or No Fee","Not UCA",0,0.00636655116686597,1,0.967094032128807,Inf,Inf,"[ 0.150,   Inf]",Inf,"[0.00e+00,1.50e+04)",3537.6001,0.492927218799909,0,"<~1 year",1,0,1,"FFP","FFP",0,"0","1",0,"No Competition",-0.836301438313977,-0.997821486913287,-0.801081607483099,-0.505954886326419,0,"Other No",0,0,NA,NA,NA,NA,2008,NA,33299,3329,332,"31-33",-0.423970851219455,-0.476599188316234,-0.444326771261942,-0.659228872117611,-0.412564747760416,-0.615160554352723,-0.325545488867969,-0.556704729009757,-0.400355279987805,-0.499852818435833,432.337401773199,158440510.7589,0.0209941098698234,45452.9128178707,250.455552348729,6329832430.4127,0.151070278451199,42495.4957940493,236.216484865104,6415130022.1245,0.0902597166431999,44038.055475235,163.879704725132,9269290975.8959,0.0268545362204967,42003.8344267126,147.556861750315,142719350885.988,0.0268296875686396,45818.4299852116,0.0209941098698234,-0.124181040862099,0.151070278451199,0.443780533424182,0.0902597166431999,0.200302412393923,0.0268545362204967,0.0119104976702877,0.0268296875686396,0.22713187774248,-0.322033919495071,0.46989394480094,0.423375502616886,0.161166100926905,0.436090259051676,-0.345261478714208,-0.431409588445373,-0.384137541657922,-0.428438209380432,-0.234371166585511,0.573156226838971,9509.8799,0,9509.8799,Inf,"[1.00e+01,     Inf]","No Unmodified Ceiling"
60403939,10393.4,0,0,2015-01-18,2014-10-02,2014-12-22,2015,"97AS","SP4500","S222",562211,6,"[0 months,~2 months)","[0,15k)",100,2014-10-07,1,10293.4,"   1","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Services",12,"5+","Comp.","2+ Offers","Not Urgency","S-IDC","Fixed","FFP or No Fee","Not UCA",0,0.0437752116005868,1,0.994996702519711,102.934,102.934,"[ 0.150,   Inf]",103.934,"[0.00e+00,1.50e+04)",3537.6001,0.0164271047227926,0,"<~1 year",1,0,1,"FFP","FFP",1,"1","5+",4,"5+ offers",0.163698561686023,0.312512698756295,0.580160289614247,0.682491422180446,0,"Any Comp.",0,0,1,0,0,0,2014,-0.801543708349865,56221,5622,562,"56",1.08184831253286,0.726174358891632,1.0384551353256,0.732402529140034,1.17777850682396,0.798524802335781,-0.0910840916122888,0.0935783017008936,-0.0424589860919574,0.120366305346241,6143.58358405837,816079062.0986,0.1498247446979,63945.3962997624,5550.17238600502,857906487.6786,0.0703035641151501,59233.7984862819,5550.17238600502,857906487.6786,0.0703035641151501,59233.7984862819,537.148376165644,3064181480.1229,0.0458902905730472,48746.1743315769,357.169741666706,17202808190.7819,0.0289853678904983,33661.1681782215,0.1498247446979,0.250039851073898,0.0703035641151501,0.0824657131542787,0.0703035641151501,0.10667377612861,0.0458902905730472,0.266584703817932,0.0289853678904983,0.293283133972171,0.0851268504866727,-0.0182588821697883,-0.154566724374551,-0.183769763876802,-0.276168263676959,0.127497038490348,0.0199974794086229,0.0427890066864896,-0.153647062936415,-0.920722921826141,-0.326680493047597,10393.4,2.484906649788,10293.4,4.64375608230318,"[1.00e+01,     Inf]","Obligations at least half Orig+CRai"
24777977,30147829,0,0,2015-12-27,2010-06-28,2015-07-02,2010,"2100","W912DQ","F108",562910,1826,"(~2 years+]","[15k,100k)",78855,2015-06-27,2,10542454,"   2","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Services",4,"3-4","Comp.","2+ Offers","Not Urgency","M-IDC","Cost","Fixed Fee","Not UCA",0,0.0434662050567567,1,0.999320538691245,133.6941728489,133.694,"[ 0.150,   Inf]",134.6941728489,"[1.50e+04,1.00e+05)",31190.251572327,4.99931553730322,4,"(~2 years+]",0,0,0,"Cost-Based","Other CB",1,"1","3-4",3,"3-4 offers",0.163698561686023,0.312512698756295,0.234849815339911,0.157062541759813,0,"Any Comp.",0,0,0,1,0,0,2010,0.530863072416086,56291,5629,562,"56",-0.404046378867881,-0.403592605663862,-0.372295795505808,-0.341666028576034,-0.339426305750122,-0.297081507004867,-0.204602666266189,-0.131092469429269,0.400953882002998,0.503755368401022,507.906613130832,2189617403.4335,0.206520771147571,44673.7865073463,507.906613130832,2189617403.4335,0.206520771147571,44673.7865073463,480.600490896779,2244134346.5334,0.127842558169942,41232.2197639537,356.423838818141,3002738596.2588,0.0452523217756092,43623.2493105993,616.868011413022,18360591131.9047,0.0285176751497828,29407.0208092807,0.206520771147571,0.414727680296633,0.206520771147571,0.691841692865512,0.127842558169942,0.37663049939257,0.0452523217756092,0.25804949192008,0.0285176751497828,0.278931069793583,0.330290636545627,0.210605309123681,0.121655917721932,-0.190081775137709,-0.254241785440381,-0.369207387726559,-0.363461093732426,-0.478951104560609,-0.358609095632774,-1.22147378288785,1.18603014251516,30147829,1.38629436111989,10542454,4.90300682226453,"[1.00e+01,     Inf]","Obligations at least half Orig+CRai"
24524871,2199961,0,0,2011-06-30,2008-04-08,2010-11-29,2008,"2100","W900KK","AC25",54171,967.041666666667,"(~2 years+]","[0,15k)",0,2010-11-30,1,2199961,"   1","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","R&D",1,"1","No Comp.","No Comp.","Not Urgency","S-IDC","Cost","Fixed Fee","Not UCA",0,0.0052936929743737,1,0.957513352378737,Inf,Inf,"[ 0.150,   Inf]",Inf,"[0.00e+00,1.50e+04)",3537.6001,2.64761578827287,2,"(~2 years+]",0,0,0,"Cost-Based","Other CB",0,"0","1",0,"No Competition",-0.836301438313977,-0.997821486913287,-0.801081607483099,-0.505954886326419,0,"Other No",0,0,1,0,0,0,2008,NA,54171,5417,541,"54",-0.412591918222467,-0.433476954498189,-0.38136401767652,-0.371283924518724,-0.347394272670125,-0.322603105569516,-0.337145853765173,-0.622198636031435,-0.404018098008814,-0.510127942244688,475.495231877834,20629339427.3887,0.230719393436948,90565.694572245,475.495231877834,20629339427.3887,0.230719393436948,90565.694572245,453.976411653141,22338763891.0775,0.236344888159912,89131.6220763168,145.411620664871,80878695593.9841,0.0646510544018301,63792.6201849102,145.411620664871,80878695593.9841,0.0646510544018301,63792.6201849102,0.230719393436948,0.485018648192876,0.230719393436948,0.800095704869602,0.236344888159912,0.885692813598216,0.0646510544018301,0.517579886164281,0.0646510544018301,1.38775430536767,0.88744923324964,0.75846724852045,0.78177843287411,0.836202026614743,0.244904268059282,0.609525523946953,0.597122430963373,0.631281184400154,0.342919507830416,0.502308312630941,1.01787329721837,2199961,0,2199961,Inf,"[1.00e+01,     Inf]","No Unmodified Ceiling"
60418528,2974.75,0,0,2016-07-08,2015-08-22,2015-12-01,2015,"97AS","SP4500","S222",562211,322,"[~7 months-~1 year]","[0,15k)",427.75,2016-07-08,3,2547,"[   3,3316]","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Services",4,"3-4","Comp.","2+ Offers","Not Urgency","S-IDC","Fixed","FFP or No Fee","Not UCA",0,0.0115808418835513,1,0.968367372942157,5.95441262419638,5.954,"[ 0.150,   Inf]",11.1624780829924,"[0.00e+00,1.50e+04)",3537.6001,0.881587953456537,0,"<~1 year",1,0,1,"FFP","FFP",1,"1","3-4",3,"3-4 offers",0.163698561686023,0.312512698756295,0.234849815339911,0.157062541759813,0,"Any Comp.",0,0,1,0,0,0,2015,-0.511225642740059,56221,5622,562,"56",1.31948435310585,0.788214589996681,1.24816957560439,0.789300871252891,1.40210297586656,0.855253138934739,-0.149358448952655,-0.0102834609851048,-0.422323231657827,-0.563862457054284,7044.8856541648,633879422.6574,0.1498247446979,63945.3962997624,6299.72776192955,668862006.6199,0.0703035641151501,59233.7984862819,6299.72776192955,668862006.6199,0.0703035641151501,59233.7984862819,444.374076438309,3057126139.3139,0.0458902905730472,48746.1743315769,134.690660859289,14393624487.6275,0.0289853678904983,33661.1681782215,0.1498247446979,0.250039851073898,0.0703035641151501,0.0824657131542787,0.0703035641151501,0.10667377612861,0.0458902905730472,0.266584703817932,0.0289853678904983,0.293283133972171,0.0223679151788065,-0.0790583002015064,-0.226070501075397,-0.184488093179864,-0.336186309047532,0.127497038490348,0.0199974794086229,0.0427890066864896,-0.153647062936415,-0.920722921826141,0.72695394423266,2974.75,1.38629436111989,4347,2.41255798275096,"[1.00e+01,     Inf]","Obligations at least half Orig+CRai"
62238353,4943.25,0,0,2016-09-07,2015-06-29,2016-06-14,2015,"1700","N00104","5999",334419,183.041666666667,"[~2 months,~7 months)","[0,15k)",225,2015-12-28,1,4718.25,"   1","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Products",1,"1","Comp.","1 Offer","Not Urgency","Def/Pur","Fixed","FFP or No Fee","Not UCA",0,0.0293532329727896,1,0.991360524110496,20.97,20.97,"[ 0.150,   Inf]",21.97,"[0.00e+00,1.50e+04)",3537.6001,0.501140771161305,0,"<~1 year",1,0,1,"FFP","FFP",1,"0.5","1",1,"1 offer",0.163698561686023,-0.342654394078496,-0.455771133208762,-0.505954886326419,0,"Any Comp.",0,0,NA,NA,NA,NA,2015,-0.639556122283262,33441,3344,334,"31-33",-0.183838008443007,0.0371195143992124,-0.344884974328253,-0.26244315198476,-0.301933787622286,-0.193348397606099,-0.213189097999043,-0.152514490784826,-0.199836784205927,-0.0890592722460065,1343.10930225212,1212501005.6667,0.172692396833793,54125.3815243407,605.8775890199,1942345643.4902,0.0260312038978943,62439.2603314287,605.8775890199,1942345643.4902,0.0260312038978943,62439.2603314287,342.754015116451,17939810102.1179,0.0765548237691533,73435.2024809443,264.996634372195,138932016833.742,0.0313263780785519,52914.9521163635,0.172692396833793,0.316464682327706,0.0260312038978943,-0.115589389202193,0.0260312038978943,-0.101039644860834,0.0765548237691533,0.676837195207118,0.0313263780785519,0.365121598709243,0.183475756232928,0.1813360577112,0.0801689437271332,0.366930869597585,0.427036281198899,-0.103411623436791,0.0916338766944662,0.11868970392019,0.602759056559319,0.0861641115723356,0.577527995195168,4943.25,0,4718.25,3.08967788639652,"[1.00e+01,     Inf]","Obligations at least half Orig+CRai"
3016678,1842,0,0,2009-06-19,2009-01-06,2009-04-09,2009,"1700","N00104","4820",332911,379,"(~1 year,~2 years]","[0,15k)",125,2010-01-19,1,1717,"   1","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Products",1,"1","No Comp.","No Comp.","Not Urgency","Def/Pur","Fixed","FFP or No Fee","Not UCA",0,0.000474552076775581,1,0.984055727173109,13.736,13.736,"[ 0.150,   Inf]",14.736,"[0.00e+00,1.50e+04)",3537.6001,1.03764544832307,1,"(~1 year,~2 years]",1,0,1,"FFP","FFP",0,"0","1",0,"No Competition",-0.836301438313977,-0.997821486913287,-0.801081607483099,-0.505954886326419,0,"Other No",0,0,NA,NA,NA,NA,2009,-0.756969607519868,33291,3329,332,"31-33",-0.347906609588648,-0.244923030869504,-0.473215404382502,-0.897944193659278,-0.384776856566048,-0.466703943936682,-0.297471985958306,-0.424604775346203,-0.376923801372919,-0.437459052523112,720.832607625031,42494254.7724,0.00349912937115096,46791.8699186992,147.202623128211,75912165.1048,0.00292373349961038,46761.9107994499,329.066646593954,6250554434.1716,0.0902597166431999,44038.055475235,208.573454981786,9332388494.577,0.0268545362204967,42003.8344267126,161.280221832369,186213117610.2,0.0268296875686396,45818.4299852116,0.00349912937115096,-0.174999599781357,0.00292373349961038,-0.218962066702849,0.0902597166431999,0.200302412393923,0.0268545362204967,0.0119104976702877,0.0268296875686396,0.22713187774248,-0.648931178189976,-0.610558382481508,0.415909897227821,0.163280132106914,0.525639566053109,-0.305052646587738,-0.301366594764402,-0.384137541657922,-0.428438209380432,-0.234371166585511,0.770070995473879,1842,0,1717,2.69029347951295,"[1.00e+01,     Inf]","Obligations at least half Orig+CRai"
60437323,78025.42,0,0,2015-10-14,2015-08-18,2015-09-30,2015,"2100","W91QV1","Z2JZ",238160,58,"[0 months,~2 months)","[0,15k)",5152.2,2015-10-14,1,69468.15,"   1","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Services",18,"5+","Comp.","2+ Offers","Not Urgency","S-IDC","Fixed","FFP or No Fee","Not UCA",0,0.0411630515241996,1,0.985522245871834,13.4832013508792,13.483,"[ 0.150,   Inf]",14.4832013508792,"[0.00e+00,1.50e+04)",3537.6001,0.158795345653662,0,"<~1 year",1,0,1,"FFP","FFP",1,"1","5+",4,"5+ offers",0.163698561686023,0.312512698756295,0.580160289614247,0.876411588557961,0,"Any Comp.",0,0,1,0,0,0,2015,-0.0141066473753234,23816,2381,238,"23",-0.488833017425989,-0.858053628620374,-0.462268358225346,-0.792075015653368,-0.369594513230276,-0.402497710214454,-0.39412417119501,-1.15775145722616,-0.604223212604344,-1.66204764974044,186.329243530135,273208332.8716,0.00766050186389645,37940.8772263967,186.329243530135,273208332.8716,0.00766050186389645,37940.8772263967,379.796765849463,601808906.5319,0.00386373816996623,38944.0185200232,54.7006503435684,2262537641.2589,0.00484438257170761,44855.8929162353,28.1553892925146,22402953373.7573,0.0194992404986724,48071.3158529236,0.00766050186389645,-0.1629118496279,0.00766050186389645,-0.197771844663096,0.00386373816996623,-0.205043138652871,0.00484438257170761,-0.282557391748656,0.0194992404986724,0.00218280830649551,-0.18669170713471,-0.297750751642736,-0.256415925497606,-0.278280822803174,-0.187255715469964,-0.595450839471288,-0.585509141493174,-0.56117831756638,-0.307173651763193,-0.127527413286649,0.273492215098086,78025.42,2.89037175789616,69468.15,2.67298945028917,"[1.00e+01,     Inf]","Obligations at least half Orig+CRai"
62237182,21405.4492,0,0,2016-07-29,2015-04-30,2016-03-03,2015,"1700","N00104","6660",334511,121,"[~2 months,~7 months)","[0,15k)",600,2015-08-28,1,20805.4492,"   1","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Products",1,"1","No Comp.","No Comp.","Not Urgency","Def/Pur","Fixed","FFP or No Fee","Not UCA",0,0.0300735594588332,1,0.995859474944882,34.6757486666667,34.676,"[ 0.150,   Inf]",35.6757486666667,"[0.00e+00,1.50e+04)",3537.6001,0.331279945242984,0,"<~1 year",1,0,1,"FFP","FFP",0,"0","1",0,"No Competition",-0.836301438313977,-0.997821486913287,-0.801081607483099,-0.505954886326419,0,"Other No",0,0,NA,NA,NA,NA,2015,-0.44363030787694,33451,3345,334,"31-33",-0.173818469003592,0.049764306069834,-0.210911189873928,-0.000851967189954438,-0.158626545529696,0.0674611836805733,-0.213189097999043,-0.152514490784826,-0.199836784205927,-0.0890592722460065,1381.11124680768,8477180827.6979,0.233617206158201,90584.9546145766,1084.72287138193,9565860868.5235,0.0860906802761195,79900.3113508527,1084.72287138193,9565860868.5235,0.0860906802761195,79900.3113508527,342.754015116451,17939810102.1179,0.0765548237691533,73435.2024809443,264.996634372195,138932016833.742,0.0313263780785519,52914.9521163635,0.233617206158201,0.493436072066147,0.0860906802761195,0.153090339712039,0.0860906802761195,0.180742470213607,0.0765548237691533,0.676837195207118,0.0313263780785519,0.365121598709243,0.666537880097453,0.570753579527192,0.538147398534071,0.366930869597585,0.427036281198899,0.609820022692483,0.426811166949403,0.473819093324583,0.602759056559319,0.0861641115723356,0.468025967162483,21405.4492,0,20805.4492,3.5744711488937,"[1.00e+01,     Inf]","Obligations at least half Orig+CRai"
24519723,15000,0,0,2010-12-31,2009-12-05,2010-12-01,2010,"2100","W25G1V","4310",423830,61,"[~2 months,~7 months)","[0,15k)",1000,2010-02-03,2,14000,"   2","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Products",2,"2","Comp.","2+ Offers","Not Urgency","S-IDC","Fixed","FFP or No Fee","Not UCA",0,0.0171895947190933,1,0.996604618628044,14,14,"[ 0.150,   Inf]",15,"[0.00e+00,1.50e+04)",3537.6001,0.167008898015058,0,"<~1 year",1,0,1,"FFP","FFP",1,"1","2",2,"2 offers",0.163698561686023,0.312512698756295,-0.110460658934426,-0.174446172283303,0,"Any Comp.",0,0,1,0,0,0,2009,-0.341590196360433,42383,4238,423,"42",-0.485123559217642,-0.825064186834389,-0.458332013218846,-0.759379712187279,-0.407741998504199,-0.585607443770258,-0.255761884177037,-0.273202625532312,0.182734057209975,0.340864584588823,200.398415672943,74001651.217,0.000440255577253005,55214.8322426303,200.398415672943,74001651.217,0.000440255577253005,55214.8322426303,252.331167526168,198864596.3973,0.000409047564733588,52137.4682250407,274.977026997373,3512000996.1798,0.00109505380916137,57151.2394284854,489.060915587025,13422149719.921,0.00182628854881281,53988.4012384645,0.000440255577253005,-0.183884865937189,0.000440255577253005,-0.230072056585901,0.000409047564733588,-0.221251572098741,0.00109505380916137,-0.332718646643188,0.00182628854881281,-0.540146200737914,-0.511138972062936,-0.616784342521682,-0.574502495613524,-0.141263648228828,-0.359710167013545,-0.0758116827632003,-0.0755060479350842,-0.140991104762388,0.139988027019842,0.130868429347707,0.286833530201806,15000,0.693147180559945,14000,2.70805020110221,"[1.00e+01,     Inf]","Obligations at least half Orig+CRai"
60622956,795.93,0,0,2016-05-17,2015-07-01,2015-08-17,2015,"97AS","SP4500","S222",562211,322,"[~7 months-~1 year]","[0,15k)",771.73,2016-05-17,2,24.2,"   2","Ceiling Breach","[ 0.001, 0.150)","USA","Just U.S.","Services",6,"5+","Comp.","2+ Offers","Not Urgency","S-IDC","Fixed","FFP or No Fee","Not UCA",0,0.0317760075558908,1,0.984521681198385,0.0313581174763194,0.031,"[ 0.001, 0.150)",93.9135837663432,"[0.00e+00,1.50e+04)",3537.6001,0.881587953456537,0,"<~1 year",1,0,1,"FFP","FFP",1,"1","5+",4,"5+ offers",0.163698561686023,0.312512698756295,0.580160289614247,0.350982708137329,0,"Any Comp.",0,0,1,0,0,0,2015,-0.393350888572814,56221,5622,562,"56",1.31948435310585,0.788214589996681,1.24816957560439,0.789300871252891,1.40210297586656,0.855253138934739,-0.149358448952655,-0.0102834609851048,-0.422323231657827,-0.563862457054284,7044.8856541648,633879422.6574,0.1498247446979,63945.3962997624,6299.72776192955,668862006.6199,0.0703035641151501,59233.7984862819,6299.72776192955,668862006.6199,0.0703035641151501,59233.7984862819,444.374076438309,3057126139.3139,0.0458902905730472,48746.1743315769,134.690660859289,14393624487.6275,0.0289853678904983,33661.1681782215,0.1498247446979,0.250039851073898,0.0703035641151501,0.0824657131542787,0.0703035641151501,0.10667377612861,0.0458902905730472,0.266584703817932,0.0289853678904983,0.293283133972171,0.0223679151788065,-0.0790583002015064,-0.226070501075397,-0.184488093179864,-0.336186309047532,0.127497038490348,0.0199974794086229,0.0427890066864896,-0.153647062936415,-0.920722921826141,0.72695394423266,795.93,1.79175946922805,71704.2,4.54237503780006,"[1.00e+01,     Inf]","Other Unexplained 10x Ceiling Breach"
25052124,351893.8667,0,0,2010-12-30,2009-04-09,2010-01-13,2009,"2100","W91CRB","R402",562910,183,"[~2 months,~7 months)","[0,15k)",5868.48,2009-10-08,1,76348,"   1","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Services",2,"2","Comp.","2+ Offers","Not Urgency","S-IDC","Combo/Other","Combination","Not UCA",0,0.0458432791405357,1,0.997403310937807,13.0098424123453,13.01,"[ 0.150,   Inf]",14.0098424123453,"[0.00e+00,1.50e+04)",3537.6001,0.501026694045175,0,"<~1 year",0.5,0.5,0.5,"Combination or Other","Combination or Other",1,"1","2",2,"2 offers",0.163698561686023,0.312512698756295,-0.110460658934426,-0.174446172283303,0,"Any Comp.",0,0,1,0,0,0,2009,0.0118958656735136,56291,5629,562,"56",-0.425735140346174,-0.483668510452352,-0.395311137139826,-0.421027965779032,-0.362200408470414,-0.37427459769764,-0.139062950302016,0.0095573627773667,0.779644999678152,0.719254273138592,425.645834962271,2398481858.0429,0.206520771147571,44673.7865073463,425.645834962271,2398481858.0429,0.206520771147571,44673.7865073463,404.503348223456,2460206062.5542,0.127842558169942,41232.2197639537,460.764779334917,3487819670.6043,0.0452523217756092,43623.2493105993,838.660014092285,19708862517.5512,0.0285176751497828,29407.0208092807,0.206520771147571,0.414727680296633,0.206520771147571,0.691841692865512,0.127842558169942,0.37663049939257,0.0452523217756092,0.25804949192008,0.0285176751497828,0.278931069793583,0.352922170267691,0.232859216771955,0.148062286910736,-0.1434166506438,-0.23038709131744,-0.369207387726559,-0.363461093732426,-0.478951104560609,-0.358609095632774,-1.22147378288785,0.577467768289021,351893.8667,0.693147180559945,76348,2.63976011205905,"[1.00e+01,     Inf]","Obligations at least half Orig+CRai"
2924704,28000,0,0,2009-09-30,2008-10-01,2009-09-03,2009,"1700","M67011","2310",485999,1,"[0 months,~2 months)","[0,15k)",0,2008-10-01,1,4000,"   1","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Products",1,"1","No Comp.","No Comp.","Not Urgency","Def/Pur","Fixed","FFP or No Fee","Not UCA",0,0.0219609408290125,1,0.986397478845902,Inf,Inf,"[ 0.150,   Inf]",Inf,"[0.00e+00,1.50e+04)",3537.6001,0.0027378507871321,0,"<~1 year",1,0,1,"FFP","FFP",0,"0","1",0,"No Competition",-0.836301438313977,-0.997821486913287,-0.801081607483099,-0.505954886326419,0,"Other No",0,0,NA,NA,NA,NA,2008,NA,48599,4859,485,"48-49",0.302107716726623,0.428612082214875,0.166044620141331,0.361799567731558,0.244590380409143,0.429029158725452,-0.266725862919855,-0.309126648051309,0.603278638477244,0.627036760844609,3186.19626414003,11035516.6695,0.0145156417882276,20495.7250341997,2432.02758491194,13156320.6695,0.00373926527033126,23109.1264667536,2432.02758491194,13156320.6695,0.00373926527033126,23109.1264667536,257.52208632511,74508180.3244,0.00281538921257524,22126.1448558746,735.365675698116,7165563229.1041,0.0111976551167004,38879.2506167521,0.0145156417882276,-0.142999376323296,0.00373926527033126,-0.215313735610212,0.00373926527033126,-0.20562713037314,0.00281538921257524,-0.309702744827172,0.0111976551167004,-0.252567534843631,-0.983836789106454,-1.03865873527641,-1.35461839598839,-1.34192976390638,-0.570989993318331,-1.44832467258516,-1.25943923955808,-1.31280874411165,-1.61166083098389,-0.599928820116957,-0.800684519350607,28000,0,4000,Inf,"[1.00e+01,     Inf]","No Unmodified Ceiling"
24802413,2370867.5538,0,0,2013-10-15,2012-09-26,2013-06-23,2012,"2100","W91237","C211",541330,36,"[0 months,~2 months)","[100k,1m)",194886.0938,2012-10-31,4,2175981.46,"[   3,3316]","Ceiling Breach","[ 0.150,   Inf]","USA","Just U.S.","Services",4,"3-4","Comp.","2+ Offers","Not Urgency","S-IDC","Fixed","FFP or No Fee",NA,0,0.0335204327944666,1,0.995959362667054,11.1654013766271,11.165,"[ 0.150,   Inf]",12.1654013766271,"[1.00e+05,1.00e+06)",208219.051489882,0.0985626283367557,0,"<~1 year",1,0,1,"FFP","FFP",1,"1","3-4",3,"3-4 offers",0.163698561686023,0.312512698756295,0.234849815339911,0.157062541759813,0,"Any Comp.",0,NA,1,0,0,0,2012,0.711602547702422,54133,5413,541,"54",-0.451282735024565,-0.600735549799975,-0.422421335204342,-0.537051219587864,-0.391514179252203,-0.498438211662092,-0.379038141506247,-0.958364465470594,-0.517891817493659,-0.940701951344243,328.74933763656,32243308442.2828,0.155783108889232,73474.6471708677,328.74933763656,32243308442.2828,0.155783108889232,73474.6471708677,306.554628799824,33402753749.4479,0.119095539064627,68118.2117973005,78.7180038403391,86243163444.4134,0.0646510544018301,63792.6201849102,78.7180038403391,86243163444.4134,0.0646510544018301,63792.6201849102,0.155783108889232,0.267347414334261,0.155783108889232,0.464863667691538,0.119095539064627,0.335591954058435,0.0646510544018301,0.517579886164281,0.0646510544018301,1.38775430536767,0.99838383643544,0.867550815043737,0.897347056132034,0.856214105825829,0.266523194114392,0.319882545751578,0.31285052227424,0.244058549520456,0.342919507830416,0.502308312630941,0.147323533255412,2370867.5538,1.38629436111989,2175981.46,2.49859597007072,"[1.00e+01,     Inf]","Obligations at least half Orig+CRai"
