CSIScontractID	CSIStransactionID	descriptionofcontractrequirement	obligatedAmount	agencyid	principalnaicscode	principalnaicscodeText	ProductOrServiceCode	ProductOrServiceCodeText	piid	idvpiid	claimantprogramcode	ContractingOfficeID	ContractingOfficeName
629176	2534766	TAS::89 0321::TAS  MODIFICATION 437 PROVIDES $12,788,993.53 OF FUNDING FOR OPERATING.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	12788994.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	2662083	TAS::89 0321::TAS  MODIFICATION 441 PROVIDES $976,619.01 OF FUNDING FOR OPERATING.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	976619.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	2706569	TAS::89 0243::TAS  MODIFICATION 416 OBLIGATES FEDERAL REIMBURSABLE FUNDING IN THE AMOUNT OF $186,773.79 FOR A UNITED STATES AIR FORCE INTERAGENCY AGREEMENT.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	186773.7969	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	2848835	AWARD OF CONTRACT TO MANAGE AND OPERATE THE NATIONAL RENEWABLE ENERGY LABORATORY	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	2865572	ADMINISTRATIVE MODIFICATION 527 PROVIDES THE FOLLOWING SIGNIFICANT REVISIONS TO CONTRACT #DE-AC36-08GO28308:  1. DELETES AND REPLACES SECTION J, APPENDIX A, SECTION 11. TRAVEL AND RELOCATION.    THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	2909814	THE PURPOSE OF THIS MODIFICATION IS TO PROVIDE OPERATIONAL FUNDING TO CONTINUE ON GOING LAB OPERATIONS.	10865850.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	3005796	TAS::89 0321::TAS   MODIFICATION 221 RE-CAST OF 2005, 2006 AND 2007 FUNDS. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	3083585	MODIFICATION 492 PROVIDES $10.00 OF FUNDING FOR AN INTERAGENCY AGREEMENT WITH THE UNITED STATES TREASURY. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	10.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	3147478	TAS::89 0321::TAS  MODIFICATION 235 OBLIGATES REIMBURSABLE FEDERAL FUNDING IN THE AMOUNT OF $184,466.02 FOR AN INTERAGENCY AGREEMENT WITH US DOI.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	184466.0156	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	3211042	TAS::89 0243::TAS  MODIFICATION 395 DEOBLIGATES FEDERAL REIMBURSABLE FUNDING IN THE AMOUNT OF ($35,951.36) FOR A DARPA INTERAGENCY AGREEMENT.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	-35951.3594	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	3267584	TAS::89 0321::TAS RECOVERY AMERICAN RECOVERY AND REINVESTMENT ACT FUNDING TO PROVIDE ENERGY ADVISORY SERVICES IN SUPPORT OF THE DEPARTMENT OF TREASURY'S IMPLEMENTATION OF THE AMERICAN RECOVERY AND REINVESTMENT TAX ACT SECTION 1603, RENEWABLE ENERGY GRANTS IN LIEU OF TAX CREDITS PROGRAM.  WORK WILL INCLUDE DESIGNING AND DEVELOPING A TRACKING SYSTEM AS REQUIRED BY THE SECTION 1603 PROGRAM RULES AND ADDRESSING INDUSTRY CONCERNS, TECHNOLOGY ASSESSMENTS AND ALIGNMENT OF THE DATABASE WITH TREASURY DETERMINATIONS.  TECHNICAL SUPPORT FOR THE IMPLEMENTATION AND DELIVERY OF SECTION 1603 WILL INCLUDE TECHNICAL REVIEW OF APPROXIMATELY TWO HUNDRED RENEWABLE ENERGY APPLICATIONS, STATUS AND REVIEW FEEDBACK TRACKING ON APPLICATIONS, AND REVIEW DECISION FEEDBACK.	260000.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	3379571	MODIFICATION 556 PROVIDES $116,504.85 OF FUNDING FOR AN INTERAGENCY AGREEMENT WITH THE U.S. NAVY. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	116504.8516	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	3462409	TAS::89 0321::TAS  MODIFICATION 455 PROVIDES $73,741.91 OF FUNDING FOR NON-FEDERAL WORK FOR OTHERS. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	3545668	TAS::89 0331::TAS RECOVERY  MODIFICATION 212 OBLIGATES $948,065.00 OF AMERICAN RECOVERY AND REINVESTMENT ACT BUILDING TECHNOLOGIES FUNDS.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	948065.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	3578880	TAS::89 0331::TAS RECOVERY THIS ADMINISTRATIVE FUNDING ACTION REOBLIGATES FUNDS THAT WERE DEOBLIGATED ON MODIFICATION 070.  THE REOBLIGATION IS REQUIRED IN ORDER TO COMPLETE THE ADMINSITRATIVE STEPS REQUIRED TO CORRECT THE ASSIGNED PROJECT NUMBER. THIS MODIFICATION PROVIDES THE REOBLIGATION OF FUNDS TO THE CORRECT PROJECT NUMBER.  ARRA::YES::ARRA	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	3829834	AWARD OF CONTRACT TO MANAGE AND OPERATE THE NATIONAL RENEWABLE ENERGY LABORATORY	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	4006783	TAS::89 0321::TAS  MODIFICATION 300 DEOBLIGATES ($21,980.19) OF FEDERAL FUNDING FOR THE U.S. DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT IAG-06-1628. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	-21980.1895	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	4052790	TAS::89 0331::TAS RECOVERY AMERICAN RECOVERY AND REINVESTMENT ACT FUNDING TO PROVIDE RECOVERY ACT SUPPORT TO HEADQUARTERS, ENERGY EFFICIENCY AND RENEWABLE ENERGY DEPARTMENT. ARRA::YES::ARRA	115000.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	4127071	TAS::89 0331::TAS RECOVERY. AMERICAN RECOVERY AND REINVESTMENT ACT FUNDING DISTRIBUTED TO PROVIDE TECHNICAL SUPPORT AND ASSISTANCE TO COMMUNITY RENEWABLE ENERGY DEPLOYMENT GRANT RECIPIENTS.  THE TECHNICAL SUPPORT AND ASSISTANCE MAY INCLUDE TECHNOLOGY CAPABILITY, RESOURCE EVALUATION, SITING ADVICE, FINANCIAL MODELS, AND COMMUNITY POLICY SETTING OR OTHER EFFORTS DEEMED APPROPRIATE TO DEPLOY SUCCESSFUL RENEWABLE PROJECTS UNDER THE COMMUNITY RENEWABLE ENERGY DEPLOYMENT GRANT INITIATIVE. ARRA::YES::ARRA	527468.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	4284003	TAS::89 0321::TAS   MODIFICATION 229 OBLIGATES $21,939,155.00 OF OPERATING AND EQUIPMENT FUNDS. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	21939156.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	4313795	TAS::89 0331::TAS RECOVERY   MODIFICATION 218 OBLIGATES $350,000.00 OF AMERICAN RECOVERY AND REINVESTMENT ACT FUNDING FOR GEOTHERMAL TECHNOLOGY. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	350000.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	4382371	TAS::89 0321::TAS  MODIFICATION 363 OBLIGATES $176,302.73 OF NON-FEDERAL WORK FOR OTHERS FUNDING.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	4404827	TAS::89 0240::TAS  MODIFICATION 288 DEOBLIGATES ($39,486.45) OF FEDERAL FUNDING FOR THE U.S. COAST GUARD IAG-07-1670. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	-39486.4492	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	4449146	TAS::89 0321::TAS  MODIFICATION 198 OBLIGATES $82524.27 OF FUNDS FOR IAG-09-1769 WITH THE DEPARTMENT OF AGRICULTURE . THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	82524.2734	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	4690933	TAS::89 0321::TAS  MODIFICATION 314 OBLIGATES $84,274.77 OF FUNDING FOR NON-FEDERAL WORK FOR OTHERS. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	4722530	TAS::89 0321::TAS  MODIFICATION 466 PROVIDES $190,771.42 OF FUNDING FOR NON FEDERAL WORK FOR OTHERS.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	4723573	TAS::89 0331::TAS RECOVERY. MODIFICATION 134 PROVIDES FUNDS IN THE AMOUNT OF $25,514,146. OPERATING FUNDS OF $1,205,441 FOR THE BIOMASS PROGRAM-PROJECT NUMBER 20472-B5 TRANSPORTATION INFRASTRUCTURE ACTIVITIES, TO CONDUCT MERIT REVIEWS FOR BIOFUELS INFRASTRUCTURE SOLICITATIONS.  OPERATING FUNDS OF $6,867,000 FOR THE BUILDING TECHNOLOGIES PROGRAM-PROJECT NUMBER 20742-RESIDENTIAL BUILIDINGS (BUILDING AMERICA, BUILDERS CHALLENGE, AND EXISTING HOME RETROFITS) TO PROVIDE BUILDING RETROFITS AND ENERGY EFFICIENCY RATING SYSTEMS. OPERATING FUNDS OF $15,761,705 FOR THE BUILDING TECHNOLOGIES PROGRAM-PROJECT NUMBER 20743 NATIONAL ACCOUNTS ACCELERATION AND SUPPORT OF COMMERCIAL BUILDINGS INITIATIVE, FOR THE DOCUMENTATION OF PERFORMANCE AND MAINTENANCE CHARACTERISTICS OF BUILDINGS AND TECHNOLOGY. OPERATING FUNDS OF $1,680,000 FOR THE BUILDING TECHNOLOGY PROGRAM - PROJECT NUMBER 20745, SOLID STATE LIGHTING, FOR TESTING OF TWO SCIENTIFIC PRINCIPLES AT THE NATIONAL RENEWABLE ENERGY LABORATORY. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	25514146.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	4725150	MODIFICATION 584 PROVIDES $195,048.55 OF FUNDING FOR TWO INTERAGENCY AGREEMENTS WITH THE ENVIRONMENTAL PROTECTION AGENCY. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	195048.5469	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	4777406	MODIFICATION 593 PROVIDES $990,000.00 OF OPERATING FUNDING FOR THE LABORATORY.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	990000.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	4866037	TAS::89 0331::TAS RECOVERY  MODIFICATION 182 IS REMOVING FUNDS IN THE AMOUNT OF $4,145,050.00 FROM OPERATING FUNDS. THE FUNDS WILL BE ADDED TO CAPITAL FUNDS ON A FUTURE MODIFICATION. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	4874507	TAS::89 0321::TAS  MODIFICATION 407 OBLIGATES FEDERAL REIMBURSABLE FUNDING IN THE AMOUNT OF $145,461.17 FOR A DEPARTMENT OF TRANSPORTATION INTERAGENCY AGREEMENT.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	145461.1719	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	4874969	TAS::89 0331::TAS RECOVERY  MODIFICATION 234 DE-OBLIGATES $948,065.00 OF AMERICAN REINVESTMENT AND RECOVERY ACT OPERATING FUNDS FOR THE BUILDING TECHNOLOGIES PROGRAM. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	-948065.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	5132221	TAS::89 0321::TAS  MODIFICATION 353 OBLIGATES $31,474,704.00 FOR CONSTRUCTION, OPERATING AND CAPITAL EQUIPMENT.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	31474704.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	5170430	TAS::89 0243::TAS  MODIFICATION 371 PROVIDES FEDERAL REIMBURSABLE FUNDING IN THE AMOUNT OF $152,912.62 FOR A US ARMY WHITE SANDS MISSILE RANGE INTERAGENCY AGREEMENT.  THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	152912.6250	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	5285582	TAS::89 0321::TAS  MODIFICATION 319 OBLIGATES $59,285.44 OF FEDERAL FUNDING  FOR THE GENERAL SERVICE ADMINISTRATION IAG-09-1723. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	59285.4414	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	5398061	TAS::89 0321::TAS  MODIFICATION 361 OBLIGATES $700,883.27 OF NON-FEDERAL WORK FOR OTHERS FUNDING. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	0.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	5487534	TAS::89 0321::TAS  MODIFICATION 279 OBLIGATES $461,644.00 FOR OPERATING AND CAPITAL EQUIPMENT. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	461644.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	5943126	MODIFICATION 578 PROVIDES $160,194.18 OF FUNDING FOR AN INTERAGENCY AGREEMENT WITH THE BUREAU OF OCEAN ENERGY MANAGEMENT. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	160194.1875	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	6179656	TAS::89 0243::TAS   THIS MODIFICATION OBLIGATES FUNDS IN THE AMOUNT OF $451,925.24 FOR AN INTERAGENCY AGREEMENT WITH THE DEFENSE ADVANCED RESEARCH PROJECTS AGENCY. THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	451925.2500	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	6249626	TAS::89 0321::TAS  MODIFICATION 358 OBLIGATES $444,070.87 OF FEDERAL REIMBURSABLE FUNDING FROM THE BUREAU OF RECLAMATION (IAG-11-1816). THIS CONTRACT IS TO OPERATE AND MANAGE THE NATIONAL RENEWABLE ENERGY LABORATORY.	444070.8750	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
629176	6316773	MANAGE AND OPERATE THE NATIONAL RENEWABLE ENERGY LABORATORY	5313320.0000	8900	541711	Research and Development in Biotechnology	M181	OPER OF GOVT R&D GOCO FACILITIES	DEAC3608GO28308			00036	NULL
